time_s	sat_id	beam_id	throughput_mbps	avg_delay_ms	max_delay_ms	dwell_time_ms	slot_util_pct	drop_rate_pct	jain_fairness_index
11.509	3	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	3	2	0.618879	20	20	456	37.5	0	0.754118
11.509	4	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	4	2	0.618879	20	20	456	37.5	0	0.754118
11.509	5	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	5	2	0.618879	20	20	456	37.5	0	0.754118
11.509	6	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	6	2	0.618879	20	20	456	37.5	0	0.754118
11.509	7	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	7	2	0.618879	20	20	456	37.5	0	0.754118
11.509	8	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	8	2	0.618879	20	20	456	37.5	0	0.754118
11.509	9	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	9	2	0.618879	20	20	456	37.5	0	0.754118
11.509	10	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	10	2	0.618879	20	20	456	37.5	0	0.754118
11.509	11	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	11	2	0.618879	20	20	456	37.5	0	0.754118
11.509	12	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	12	2	0.618879	20	20	456	37.5	0	0.754118
11.509	13	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	13	2	0.618879	20	20	456	37.5	0	0.754118
11.509	14	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	14	2	0.618879	20	20	456	37.5	0	0.754118
11.509	15	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	15	2	0.618879	20	20	456	37.5	0	0.754118
11.509	16	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	16	2	0.618879	20	20	456	37.5	0	0.754118
11.509	17	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	17	2	0.618879	20	20	456	37.5	0	0.754118
11.509	18	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	18	2	0.618879	20	20	456	37.5	0	0.754118
11.509	19	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	19	2	0.618879	20	20	456	37.5	0	0.754118
11.509	20	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	20	2	0.618879	20	20	456	37.5	0	0.754118
11.509	21	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	21	2	0.618879	20	20	456	37.5	0	0.754118
11.509	22	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	22	2	0.618879	20	20	456	37.5	0	0.754118
11.509	23	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	23	2	0.618879	20	20	456	37.5	0	0.754118
11.509	24	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	24	2	0.618879	20	20	456	37.5	0	0.754118
11.509	25	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	25	2	0.618879	20	20	456	37.5	0	0.754118
11.509	26	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	26	2	0.618879	20	20	456	37.5	0	0.754118
11.509	27	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	27	2	0.618879	20	20	456	37.5	0	0.754118
11.509	28	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	28	2	0.618879	20	20	456	37.5	0	0.754118
11.509	29	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	29	2	0.618879	20	20	456	37.5	0	0.754118
11.509	30	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	30	2	0.618879	20	20	456	37.5	0	0.754118
11.509	31	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	31	2	0.618879	20	20	456	37.5	0	0.754118
11.509	32	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	32	2	0.618879	20	20	456	37.5	0	0.754118
11.509	33	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	33	2	0.618879	20	20	456	37.5	0	0.754118
11.509	34	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	34	2	0.618879	20	20	456	37.5	0	0.754118
11.509	35	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	35	2	0.618879	20	20	456	37.5	0	0.754118
11.509	36	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	36	2	0.618879	20	20	456	37.5	0	0.754118
11.509	37	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	37	2	0.618879	20	20	456	37.5	0	0.754118
11.509	38	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	38	2	0.618879	20	20	456	37.5	0	0.754118
11.509	39	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	39	2	0.618879	20	20	456	37.5	0	0.754118
11.509	40	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	40	2	0.618879	20	20	456	37.5	0	0.754118
11.509	41	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	41	2	0.618879	20	20	456	37.5	0	0.754118
11.509	42	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	42	2	0.618879	20	20	456	37.5	0	0.754118
11.509	43	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	43	2	0.618879	20	20	456	37.5	0	0.754118
11.509	44	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	44	2	0.618879	20	20	456	37.5	0	0.754118
11.509	45	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	45	2	0.618879	20	20	456	37.5	0	0.754118
11.509	46	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	46	2	0.618879	20	20	456	37.5	0	0.754118
11.509	47	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	47	2	0.618879	20	20	456	37.5	0	0.754118
11.509	48	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	48	2	0.618879	20	20	456	37.5	0	0.754118
11.509	49	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	49	2	0.618879	20	20	456	37.5	0	0.754118
11.509	50	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	50	2	0.618879	20	20	456	37.5	0	0.754118
11.509	51	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	51	2	0.618879	20	20	456	37.5	0	0.754118
11.509	52	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	52	2	0.618879	20	20	456	37.5	0	0.754118
11.509	53	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	53	2	0.618879	20	20	456	37.5	0	0.754118
11.509	54	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	54	2	0.618879	20	20	456	37.5	0	0.754118
11.509	55	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	55	2	0.618879	20	20	456	37.5	0	0.754118
11.509	56	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	56	2	0.618879	20	20	456	37.5	0	0.754118
11.509	57	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	57	2	0.618879	20	20	456	37.5	0	0.754118
11.509	58	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	58	2	0.618879	20	20	456	37.5	0	0.754118
11.509	59	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	59	2	0.618879	20	20	456	37.5	0	0.754118
11.509	60	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	60	2	0.618879	20	20	456	37.5	0	0.754118
11.509	61	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	61	2	0.618879	20	20	456	37.5	0	0.754118
11.509	62	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	62	2	0.618879	20	20	456	37.5	0	0.754118
11.509	63	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	63	2	0.618879	20	20	456	37.5	0	0.754118
11.509	64	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	64	2	0.618879	20	20	456	37.5	0	0.754118
11.509	65	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	65	2	0.618879	20	20	456	37.5	0	0.754118
12.012	0	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	0	2	0.618879	20	20	456	37.5	0	0.754118
12.012	1	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	1	2	0.618879	20	20	456	37.5	0	0.754118
12.012	2	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	2	2	0.618879	20	20	456	37.5	0	0.754118
12.012	3	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	3	2	0.618879	20	20	456	37.5	0	0.754118
12.012	4	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	4	2	0.618879	20	20	456	37.5	0	0.754118
12.012	5	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	5	2	0.618879	20	20	456	37.5	0	0.754118
12.012	6	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	6	2	0.618879	20	20	456	37.5	0	0.754118
12.012	7	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	7	2	0.618879	20	20	456	37.5	0	0.754118
12.012	8	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	8	2	0.618879	20	20	456	37.5	0	0.754118
12.012	9	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	9	2	0.618879	20	20	456	37.5	0	0.754118
12.012	10	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	10	2	0.618879	20	20	456	37.5	0	0.754118
12.012	11	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	11	2	0.618879	20	20	456	37.5	0	0.754118
12.012	12	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	12	2	0.618879	20	20	456	37.5	0	0.754118
12.012	13	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	13	2	0.618879	20	20	456	37.5	0	0.754118
12.012	14	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	14	2	0.618879	20	20	456	37.5	0	0.754118
12.012	15	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	15	2	0.618879	20	20	456	37.5	0	0.754118
12.012	16	1	2.266402	10	10	456	79.166667	1.041667	0.754118
12.012	16	2	0.618879	20	20	456	37.5	0	0.754118
