user_id,x_m,y_m,z_m
66299,40176.007301269,62296.079076140,-431.258751770
66300,39737.191132366,62576.902063318,-431.258751770
66301,39296.412145262,62854.634064976,-431.258751770
66302,38853.692112229,63129.261362545,-431.258751770
66303,38409.052901421,63400.770390810,-431.258751770
66304,37962.516475786,63669.147738587,-431.258751770
66305,37514.104891989,63934.380149378,-431.258751770
66306,37063.840299314,64196.454522031,-431.258751770
66307,36611.744938579,64455.357911386,-431.258751770
66308,36157.841141028,64711.077528910,-431.258751770
66309,35702.151327235,64963.600743336,-431.258751770
66310,35244.698005996,65212.915081282,-431.258751770
66311,34785.503773213,65459.008227868,-431.258751770
66312,34324.591310781,65701.868027326,-431.258751770
66313,33861.983385467,65941.482483598,-431.258751770
66314,33397.702847786,66177.839760930,-431.258751770
66315,32931.772630869,66410.928184457,-431.258751770
66316,32464.215749337,66640.736240777,-431.258751770
66317,31995.055298157,66867.252578525,-431.258751770
66318,31524.314451505,67090.466008927,-431.258751770
66319,31052.016461622,67310.365506358,-431.258751770
66320,30578.184657663,67526.940208884,-431.258751770
66321,30102.842444544,67740.179418800,-431.258751770
66322,29626.013301792,67950.072603158,-431.258751770
66323,29147.720782376,68156.609394284,-431.258751770
66324,28667.988511551,68359.779590296,-431.258751770
66325,28186.840185690,68559.573155605,-431.258751770
66326,27704.299571109,68755.980221408,-431.258751770
66327,27220.390502897,68948.991086180,-431.258751770
66328,26735.136883738,69138.596216152,-431.258751770
66329,26248.562682732,69324.786245780,-431.258751770
66330,25760.691934205,69507.551978208,-431.258751770
66331,25271.548736530,69686.884385726,-431.258751770
66332,24781.157250930,69862.774610210,-431.258751770
66333,24289.541700289,70035.213963565,-431.258751770
66334,23796.726367951,70204.193928149,-431.258751770
66335,23302.735596527,70369.706157200,-431.258751770
66336,22807.593786685,70531.742475242,-431.258751770
66337,22311.325395951,70690.294878493,-431.258751770
66338,21813.954937498,70845.355535258,-431.258751770
66339,21315.506978936,70996.916786317,-431.258751770
66340,20816.006141096,71144.971145305,-431.258751770
66341,20315.477096818,71289.511299076,-431.258751770
66342,19813.944569730,71430.530108071,-431.258751770
66343,19311.433333026,71568.020606668,-431.258751770
66344,18807.968208245,71701.976003524,-431.258751770
66345,18303.574064041,71832.389681915,-431.258751770
66346,17798.275814960,71959.255200057,-431.258751770
66347,17292.098420204,72082.566291430,-431.258751770
66348,16785.066882400,72202.316865082,-431.258751770
66349,16277.206246367,72318.501005936,-431.258751770
66350,15768.541597876,72431.112975077,-431.258751770
66351,15259.098062414,72540.147210038,-431.258751770
66352,14748.900803938,72645.598325074,-431.258751770
66353,14237.975023639,72747.461111427,-431.258751770
66354,13726.345958691,72845.730537587,-431.258751770
66355,13214.038881006,72940.401749535,-431.258751770
66356,12701.079095988,73031.470070989,-431.258751770
66357,12187.491941281,73118.931003630,-431.258751770
66358,11673.302785519,73202.780227324,-431.258751770
66359,11158.537027069,73283.013600342,-431.258751770
66360,10643.220092782,73359.627159555,-431.258751770
66361,10127.377436734,73432.617120638,-431.258751770
66362,9611.034538967,73501.979878253,-431.258751770
66363,9094.216904235,73567.712006226,-431.258751770
66364,8576.950060740,73629.810257720,-431.258751770
66365,8059.259558873,73688.271565393,-431.258751770
66366,7541.170969952,73743.093041547,-431.258751770
66367,7022.709884958,73794.271978278,-431.258751770
66368,6503.901913272,73841.805847602,-431.258751770
66369,5984.772681409,73885.692301583,-431.258751770
66370,5465.347831753,73925.929172451,-431.258751770
66371,4945.653021289,73962.514472707,-431.258751770
66372,4425.713920338,73995.446395219,-431.258751770
66373,3905.556211287,74024.723313315,-431.258751770
66374,3385.205587322,74050.343780862,-431.258751770
66375,2864.687751158,74072.306532338,-431.258751770
66376,2344.028413767,74090.610482893,-431.258751770
66377,1823.253293114,74105.254728403,-431.258751770
66378,1302.388112880,74116.238545516,-431.258751770
66379,781.458601198,74123.561391685,-431.258751770
66380,260.490489374,74127.222905201,-431.258751770
66381,-260.490489374,74127.222905201,-431.258751770
66382,-781.458601198,74123.561391685,-431.258751770
66383,-1302.388112880,74116.238545516,-431.258751770
66384,-1823.253293114,74105.254728403,-431.258751770
66385,-2344.028413767,74090.610482893,-431.258751770
66386,-2864.687751158,74072.306532338,-431.258751770
66387,-3385.205587322,74050.343780862,-431.258751770
66388,-3905.556211287,74024.723313315,-431.258751770
66389,-4425.713920338,73995.446395219,-431.258751770
66390,-4945.653021289,73962.514472707,-431.258751770
66391,-5465.347831753,73925.929172451,-431.258751770
66392,-5984.772681409,73885.692301583,-431.258751770
66393,-6503.901913272,73841.805847602,-431.258751770
66394,-7022.709884958,73794.271978278,-431.258751770
66395,-7541.170969952,73743.093041547,-431.258751770
66396,-8059.259558873,73688.271565393,-431.258751770
66397,-8576.950060740,73629.810257720,-431.258751770
66398,-9094.216904235,73567.712006226,-431.258751770
66399,-9611.034538967,73501.979878253,-431.258751770
66400,-10127.377436734,73432.617120638,-431.258751770
66401,-10643.220092782,73359.627159555,-431.258751770
66402,-11158.537027069,73283.013600342,-431.258751770
66403,-11673.302785519,73202.780227324,-431.258751770
66404,-12187.491941281,73118.931003630,-431.258751770
66405,-12701.079095988,73031.470070989,-431.258751770
66406,-13214.038881005,72940.401749535,-431.258751770
66407,-13726.345958690,72845.730537587,-431.258751770
66408,-14237.975023639,72747.461111427,-431.258751770
66409,-14748.900803938,72645.598325074,-431.258751770
66410,-15259.098062414,72540.147210038,-431.258751770
66411,-15768.541597876,72431.112975077,-431.258751770
66412,-16277.206246367,72318.501005936,-431.258751770
66413,-16785.066882400,72202.316865082,-431.258751770
66414,-17292.098420204,72082.566291430,-431.258751770
66415,-17798.275814960,71959.255200057,-431.258751770
66416,-18303.574064041,71832.389681915,-431.258751770
66417,-18807.968208245,71701.976003524,-431.258751770
66418,-19311.433333026,71568.020606668,-431.258751770
66419,-19813.944569730,71430.530108071,-431.258751770
66420,-20315.477096818,71289.511299076,-431.258751770
66421,-20816.006141096,71144.971145304,-431.258751770
66422,-21315.506978936,70996.916786317,-431.258751770
66423,-21813.954937498,70845.355535258,-431.258751770
66424,-22311.325395951,70690.294878493,-431.258751770
66425,-22807.593786685,70531.742475242,-431.258751770
66426,-23302.735596527,70369.706157200,-431.258751770
66427,-23796.726367951,70204.193928149,-431.258751770
66428,-24289.541700289,70035.213963565,-431.258751770
66429,-24781.157250930,69862.774610210,-431.258751770
66430,-25271.548736530,69686.884385726,-431.258751770
66431,-25760.691934205,69507.551978208,-431.258751770
66432,-26248.562682732,69324.786245780,-431.258751770
66433,-26735.136883738,69138.596216152,-431.258751770
66434,-27220.390502897,68948.991086180,-431.258751770
66435,-27704.299571109,68755.980221408,-431.258751770
66436,-28186.840185690,68559.573155605,-431.258751770
66437,-28667.988511551,68359.779590296,-431.258751770
66438,-29147.720782376,68156.609394284,-431.258751770
66439,-29626.013301792,67950.072603158,-431.258751770
66440,-30102.842444544,67740.179418800,-431.258751770
66441,-30578.184657663,67526.940208884,-431.258751770
66442,-31052.016461622,67310.365506358,-431.258751770
66443,-31524.314451505,67090.466008927,-431.258751770
66444,-31995.055298157,66867.252578525,-431.258751770
66445,-32464.215749337,66640.736240777,-431.258751770
66446,-32931.772630869,66410.928184457,-431.258751770
66447,-33397.702847786,66177.839760930,-431.258751770
66448,-33861.983385467,65941.482483598,-431.258751770
66449,-34324.591310781,65701.868027326,-431.258751770
66450,-34785.503773213,65459.008227868,-431.258751770
66451,-35244.698005996,65212.915081282,-431.258751770
66452,-35702.151327235,64963.600743336,-431.258751770
66453,-36157.841141028,64711.077528910,-431.258751770
66454,-36611.744938579,64455.357911386,-431.258751770
66455,-37063.840299314,64196.454522032,-431.258751770
66456,-37514.104891989,63934.380149378,-431.258751770
66457,-37962.516475786,63669.147738587,-431.258751770
66458,-38409.052901421,63400.770390810,-431.258751770
66459,-38853.692112229,63129.261362545,-431.258751770
66460,-39296.412145262,62854.634064976,-431.258751770
66461,-39737.191132366,62576.902063318,-431.258751770
66462,-40176.007301269,62296.079076140,-431.258751770
66463,-40612.838976649,62012.178974691,-431.258751770
66464,-41047.664581209,61725.215782214,-431.258751770
66465,-41480.462636743,61435.203673253,-431.258751770
66466,-41911.211765195,61142.156972954,-431.258751770
66467,-42339.890689714,60846.090156356,-431.258751770
66468,-42766.478235710,60547.017847676,-431.258751770
66469,-43190.953331895,60244.954819590,-431.258751770
66470,-43613.295011325,59939.915992496,-431.258751770
66471,-44033.482412436,59631.916433786,-431.258751770
66472,-44451.494780075,59320.971357095,-431.258751770
66473,-44867.311466526,59007.096121552,-431.258751770
66474,-45280.911932526,58690.306231022,-431.258751770
66475,-45692.275748285,58370.617333338,-431.258751770
66476,-46101.382594491,58048.045219531,-431.258751770
66477,-46508.212263313,57722.605823048,-431.258751770
66478,-46912.744659405,57394.315218964,-431.258751770
66479,-47314.959800893,57063.189623191,-431.258751770
66480,-47714.837820363,56729.245391675,-431.258751770
66481,-48112.358965843,56392.499019587,-431.258751770
66482,-48507.503601781,56052.967140514,-431.258751770
66483,-48900.252210011,55710.666525627,-431.258751770
66484,-49290.585390718,55365.614082864,-431.258751770
66485,-49678.483863399,55017.826856086,-431.258751770
66486,-50063.928467812,54667.322024241,-431.258751770
66487,-50446.900164925,54314.116900512,-431.258751770
66488,-50827.380037853,53958.228931462,-431.258751770
66489,-51205.349292797,53599.675696174,-431.258751770
66490,-51580.789259968,53238.474905383,-431.258751770
66491,-51953.681394514,52874.644400598,-431.258751770
66492,-52324.007277430,52508.202153224,-431.258751770
66493,-52691.748616472,52139.166263672,-431.258751770
66494,-53056.887247061,51767.554960467,-431.258751770
66495,-53419.405133177,51393.386599346,-431.258751770
66496,-53779.284368252,51016.679662352,-431.258751770
66497,-54136.507176055,50637.452756920,-431.258751770
66498,-54491.055911568,50255.724614960,-431.258751770
66499,-54842.913061860,49871.514091931,-431.258751770
66500,-55192.061246949,49484.840165907,-431.258751770
66501,-55538.483220665,49095.721936644,-431.258751770
66502,-55882.161871497,48704.178624633,-431.258751770
66503,-56223.080223441,48310.229570153,-431.258751770
66504,-56561.221436838,47913.894232314,-431.258751770
66505,-56896.568809206,47515.192188096,-431.258751770
66506,-57229.105776064,47114.143131382,-431.258751770
66507,-57558.815911753,46710.766871989,-431.258751770
66508,-57885.682930242,46305.083334682,-431.258751770
66509,-58209.690685938,45897.112558196,-431.258751770
66510,-58530.823174482,45486.874694244,-431.258751770
66511,-58849.064533536,45074.390006522,-431.258751770
66512,-59164.399043572,44659.678869707,-431.258751770
66513,-59476.811128644,44242.761768452,-431.258751770
66514,-59786.285357160,43823.659296373,-431.258751770
66515,-60092.806442643,43402.392155034,-431.258751770
66516,-60396.359244488,42978.981152921,-431.258751770
66517,-60696.928768705,42553.447204417,-431.258751770
66518,-60994.500168667,42125.811328767,-431.258751770
66519,-61289.058745836,41696.094649042,-431.258751770
66520,-61580.589950494,41264.318391093,-431.258751770
66521,-61869.079382460,40830.503882504,-431.258751770
66522,-62154.512791801,40394.672551540,-431.258751770
66523,-62436.876079537,39956.845926085,-431.258751770
66524,-62716.155298334,39517.045632582,-431.258751770
66525,-62992.336653200,39075.293394961,-431.258751770
66526,-63265.406502157,38631.611033572,-431.258751770
66527,-63535.351356924,38186.020464099,-431.258751770
66528,-63802.157883576,37738.543696486,-431.258751770
66529,-64065.812903208,37289.202833843,-431.258751770
66530,-64326.303392583,36838.020071358,-431.258751770
66531,-64583.616484774,36385.017695200,-431.258751770
66532,-64837.739469804,35930.218081417,-431.258751770
66533,-65088.659795271,35473.643694831,-431.258751770
66534,-65336.365066967,35015.317087932,-431.258751770
66535,-65580.843049492,34555.260899757,-431.258751770
66536,-65822.081666859,34093.497854777,-431.258751770
66537,-66060.069003088,33630.050761775,-431.258751770
66538,-66294.793302798,33164.942512714,-431.258751770
66539,-66526.242971783,32698.196081614,-431.258751770
66540,-66754.406577588,32229.834523410,-431.258751770
66541,-66979.272850076,31759.880972816,-431.258751770
66542,-67200.830681977,31288.358643185,-431.258751770
66543,-67419.069129446,30815.290825357,-431.258751770
66544,-67633.977412596,30340.700886513,-431.258751770
66545,-67845.544916033,29864.612269019,-431.258751770
66546,-68053.761189384,29387.048489269,-431.258751770
66547,-68258.615947807,28908.033136520,-431.258751770
66548,-68460.099072503,28427.589871731,-431.258751770
66549,-68658.200611216,27945.742426394,-431.258751770
66550,-68852.910778721,27462.514601359,-431.258751770
66551,-69044.219957311,26977.930265660,-431.258751770
66552,-69232.118697271,26492.013355335,-431.258751770
66553,-69416.597717345,26004.787872247,-431.258751770
66554,-69597.647905194,25516.277882894,-431.258751770
66555,-69775.260317843,25026.507517222,-431.258751770
66556,-69949.426182131,24535.500967434,-431.258751770
66557,-70120.136895136,24043.282486794,-431.258751770
66558,-70287.384024603,23549.876388430,-431.258751770
66559,-70451.159309363,23055.307044131,-431.258751770
66560,-70611.454659736,22559.598883146,-431.258751770
66561,-70768.262157934,22062.776390976,-431.258751770
66562,-70921.574058455,21564.864108162,-431.258751770
66563,-71071.382788456,21065.886629078,-431.258751770
66564,-71217.680948137,20565.868600711,-431.258751770
66565,-71360.461311102,20064.834721448,-431.258751770
66566,-71499.716824717,19562.809739852,-431.258751770
66567,-71635.440610456,19059.818453444,-431.258751770
66568,-71767.625964243,18555.885707473,-431.258751770
66569,-71896.266356786,18051.036393693,-431.258751770
66570,-72021.355433892,17545.295449130,-431.258751770
66571,-72142.887016789,17038.687854856,-431.258751770
66572,-72260.855102423,16531.238634746,-431.258751770
66573,-72375.253863764,16022.972854252,-431.258751770
66574,-72486.077650084,15513.915619156,-431.258751770
66575,-72593.320987245,15004.092074336,-431.258751770
66576,-72696.978577962,14493.527402522,-431.258751770
66577,-72797.045302070,13982.246823051,-431.258751770
66578,-72893.516216774,13470.275590623,-431.258751770
66579,-72986.386556893,12957.638994051,-431.258751770
66580,-73075.651735098,12444.362355018,-431.258751770
66581,-73161.307342137,11930.471026816,-431.258751770
66582,-73243.349147052,11415.990393104,-431.258751770
66583,-73321.773097387,10900.945866649,-431.258751770
66584,-73396.575319394,10385.362888070,-431.258751770
66585,-73467.752118216,9869.266924583,-431.258751770
66586,-73535.299978077,9352.683468744,-431.258751770
66587,-73599.215562451,8835.638037189,-431.258751770
66588,-73659.495714227,8318.156169372,-431.258751770
66589,-73716.137455869,7800.263426304,-431.258751770
66590,-73769.137989558,7281.985389295,-431.258751770
66591,-73818.494697333,6763.347658681,-431.258751770
66592,-73864.205141220,6244.375852571,-431.258751770
66593,-73906.267063351,5725.095605571,-431.258751770
66594,-73944.678386080,5205.532567524,-431.258751770
66595,-73979.437212078,4685.712402243,-431.258751770
66596,-74010.541824434,4165.660786239,-431.258751770
66597,-74037.990686736,3645.403407458,-431.258751770
66598,-74061.782443148,3124.965964008,-431.258751770
66599,-74081.915918475,2604.374162892,-431.258751770
66600,-74098.390118225,2083.653718737,-431.258751770
66601,-74111.204228656,1562.830352526,-431.258751770
66602,-74120.357616814,1041.929790323,-431.258751770
66603,-74125.849830567,520.977762007,-431.258751770
66604,-74127.680598629,0.000000000,-431.258751770
66605,-74125.849830567,-520.977762007,-431.258751770
66606,-74120.357616814,-1041.929790323,-431.258751770
66607,-74111.204228656,-1562.830352526,-431.258751770
66608,-74098.390118225,-2083.653718737,-431.258751770
66609,-74081.915918475,-2604.374162892,-431.258751770
66610,-74061.782443148,-3124.965964008,-431.258751770
66611,-74037.990686736,-3645.403407458,-431.258751770
66612,-74010.541824434,-4165.660786239,-431.258751770
66613,-73979.437212078,-4685.712402243,-431.258751770
66614,-73944.678386080,-5205.532567524,-431.258751770
66615,-73906.267063351,-5725.095605571,-431.258751770
66616,-73864.205141220,-6244.375852571,-431.258751770
66617,-73818.494697333,-6763.347658681,-431.258751770
66618,-73769.137989558,-7281.985389295,-431.258751770
66619,-73716.137455869,-7800.263426304,-431.258751770
66620,-73659.495714227,-8318.156169372,-431.258751770
66621,-73599.215562451,-8835.638037189,-431.258751770
66622,-73535.299978077,-9352.683468744,-431.258751770
66623,-73467.752118216,-9869.266924583,-431.258751770
66624,-73396.575319394,-10385.362888069,-431.258751770
66625,-73321.773097387,-10900.945866649,-431.258751770
66626,-73243.349147052,-11415.990393104,-431.258751770
66627,-73161.307342137,-11930.471026816,-431.258751770
66628,-73075.651735098,-12444.362355018,-431.258751770
66629,-72986.386556893,-12957.638994051,-431.258751770
66630,-72893.516216774,-13470.275590623,-431.258751770
66631,-72797.045302070,-13982.246823051,-431.258751770
66632,-72696.978577962,-14493.527402522,-431.258751770
66633,-72593.320987245,-15004.092074336,-431.258751770
66634,-72486.077650084,-15513.915619156,-431.258751770
66635,-72375.253863764,-16022.972854252,-431.258751770
66636,-72260.855102423,-16531.238634746,-431.258751770
66637,-72142.887016789,-17038.687854856,-431.258751770
66638,-72021.355433892,-17545.295449130,-431.258751770
66639,-71896.266356786,-18051.036393693,-431.258751770
66640,-71767.625964243,-18555.885707473,-431.258751770
66641,-71635.440610456,-19059.818453444,-431.258751770
66642,-71499.716824717,-19562.809739852,-431.258751770
66643,-71360.461311102,-20064.834721448,-431.258751770
66644,-71217.680948137,-20565.868600711,-431.258751770
66645,-71071.382788456,-21065.886629078,-431.258751770
66646,-70921.574058455,-21564.864108162,-431.258751770
66647,-70768.262157934,-22062.776390976,-431.258751770
66648,-70611.454659736,-22559.598883146,-431.258751770
66649,-70451.159309363,-23055.307044131,-431.258751770
66650,-70287.384024603,-23549.876388430,-431.258751770
66651,-70120.136895136,-24043.282486794,-431.258751770
66652,-69949.426182131,-24535.500967434,-431.258751770
66653,-69775.260317843,-25026.507517222,-431.258751770
66654,-69597.647905194,-25516.277882894,-431.258751770
66655,-69416.597717345,-26004.787872247,-431.258751770
66656,-69232.118697271,-26492.013355335,-431.258751770
66657,-69044.219957311,-26977.930265660,-431.258751770
66658,-68852.910778721,-27462.514601359,-431.258751770
66659,-68658.200611216,-27945.742426394,-431.258751770
66660,-68460.099072503,-28427.589871731,-431.258751770
66661,-68258.615947807,-28908.033136520,-431.258751770
66662,-68053.761189384,-29387.048489269,-431.258751770
66663,-67845.544916033,-29864.612269019,-431.258751770
66664,-67633.977412596,-30340.700886513,-431.258751770
66665,-67419.069129446,-30815.290825357,-431.258751770
66666,-67200.830681977,-31288.358643185,-431.258751770
66667,-66979.272850076,-31759.880972816,-431.258751770
66668,-66754.406577588,-32229.834523410,-431.258751770
66669,-66526.242971783,-32698.196081614,-431.258751770
66670,-66294.793302798,-33164.942512714,-431.258751770
66671,-66060.069003088,-33630.050761775,-431.258751770
66672,-65822.081666859,-34093.497854777,-431.258751770
66673,-65580.843049492,-34555.260899757,-431.258751770
66674,-65336.365066967,-35015.317087932,-431.258751770
66675,-65088.659795271,-35473.643694831,-431.258751770
66676,-64837.739469804,-35930.218081417,-431.258751770
66677,-64583.616484774,-36385.017695200,-431.258751770
66678,-64326.303392583,-36838.020071358,-431.258751770
66679,-64065.812903208,-37289.202833843,-431.258751770
66680,-63802.157883576,-37738.543696486,-431.258751770
66681,-63535.351356924,-38186.020464099,-431.258751770
66682,-63265.406502157,-38631.611033572,-431.258751770
66683,-62992.336653200,-39075.293394961,-431.258751770
66684,-62716.155298334,-39517.045632582,-431.258751770
66685,-62436.876079537,-39956.845926085,-431.258751770
66686,-62154.512791801,-40394.672551540,-431.258751770
66687,-61869.079382460,-40830.503882504,-431.258751770
66688,-61580.589950494,-41264.318391093,-431.258751770
66689,-61289.058745836,-41696.094649042,-431.258751770
66690,-60994.500168667,-42125.811328767,-431.258751770
66691,-60696.928768705,-42553.447204417,-431.258751770
66692,-60396.359244488,-42978.981152921,-431.258751770
66693,-60092.806442643,-43402.392155034,-431.258751770
66694,-59786.285357160,-43823.659296373,-431.258751770
66695,-59476.811128644,-44242.761768452,-431.258751770
66696,-59164.399043572,-44659.678869707,-431.258751770
66697,-58849.064533536,-45074.390006522,-431.258751770
66698,-58530.823174482,-45486.874694244,-431.258751770
66699,-58209.690685938,-45897.112558196,-431.258751770
66700,-57885.682930242,-46305.083334682,-431.258751770
66701,-57558.815911753,-46710.766871989,-431.258751770
66702,-57229.105776064,-47114.143131382,-431.258751770
66703,-56896.568809206,-47515.192188096,-431.258751770
66704,-56561.221436838,-47913.894232314,-431.258751770
66705,-56223.080223441,-48310.229570153,-431.258751770
66706,-55882.161871497,-48704.178624633,-431.258751770
66707,-55538.483220665,-49095.721936644,-431.258751770
66708,-55192.061246949,-49484.840165907,-431.258751770
66709,-54842.913061860,-49871.514091931,-431.258751770
66710,-54491.055911568,-50255.724614960,-431.258751770
66711,-54136.507176055,-50637.452756920,-431.258751770
66712,-53779.284368252,-51016.679662352,-431.258751770
66713,-53419.405133177,-51393.386599346,-431.258751770
66714,-53056.887247061,-51767.554960467,-431.258751770
66715,-52691.748616472,-52139.166263672,-431.258751770
66716,-52324.007277430,-52508.202153224,-431.258751770
66717,-51953.681394514,-52874.644400598,-431.258751770
66718,-51580.789259968,-53238.474905383,-431.258751770
66719,-51205.349292797,-53599.675696174,-431.258751770
66720,-50827.380037853,-53958.228931462,-431.258751770
66721,-50446.900164925,-54314.116900512,-431.258751770
66722,-50063.928467812,-54667.322024241,-431.258751770
66723,-49678.483863399,-55017.826856086,-431.258751770
66724,-49290.585390718,-55365.614082864,-431.258751770
66725,-48900.252210011,-55710.666525627,-431.258751770
66726,-48507.503601781,-56052.967140514,-431.258751770
66727,-48112.358965843,-56392.499019588,-431.258751770
66728,-47714.837820363,-56729.245391674,-431.258751770
66729,-47314.959800893,-57063.189623191,-431.258751770
66730,-46912.744659405,-57394.315218964,-431.258751770
66731,-46508.212263313,-57722.605823048,-431.258751770
66732,-46101.382594491,-58048.045219531,-431.258751770
66733,-45692.275748285,-58370.617333338,-431.258751770
66734,-45280.911932526,-58690.306231022,-431.258751770
66735,-44867.311466526,-59007.096121552,-431.258751770
66736,-44451.494780075,-59320.971357095,-431.258751770
66737,-44033.482412436,-59631.916433786,-431.258751770
66738,-43613.295011325,-59939.915992496,-431.258751770
66739,-43190.953331895,-60244.954819590,-431.258751770
66740,-42766.478235711,-60547.017847676,-431.258751770
66741,-42339.890689714,-60846.090156356,-431.258751770
66742,-41911.211765195,-61142.156972954,-431.258751770
66743,-41480.462636743,-61435.203673253,-431.258751770
66744,-41047.664581209,-61725.215782214,-431.258751770
66745,-40612.838976649,-62012.178974691,-431.258751770
66746,-40176.007301269,-62296.079076140,-431.258751770
66747,-39737.191132366,-62576.902063318,-431.258751770
66748,-39296.412145262,-62854.634064976,-431.258751770
66749,-38853.692112229,-63129.261362545,-431.258751770
66750,-38409.052901421,-63400.770390810,-431.258751770
66751,-37962.516475786,-63669.147738587,-431.258751770
66752,-37514.104891989,-63934.380149378,-431.258751770
66753,-37063.840299314,-64196.454522031,-431.258751770
66754,-36611.744938579,-64455.357911386,-431.258751770
66755,-36157.841141027,-64711.077528910,-431.258751770
66756,-35702.151327235,-64963.600743336,-431.258751770
66757,-35244.698005996,-65212.915081282,-431.258751770
66758,-34785.503773213,-65459.008227868,-431.258751770
66759,-34324.591310781,-65701.868027326,-431.258751770
66760,-33861.983385467,-65941.482483598,-431.258751770
66761,-33397.702847786,-66177.839760930,-431.258751770
66762,-32931.772630869,-66410.928184457,-431.258751770
66763,-32464.215749337,-66640.736240777,-431.258751770
66764,-31995.055298157,-66867.252578525,-431.258751770
66765,-31524.314451505,-67090.466008927,-431.258751770
66766,-31052.016461622,-67310.365506358,-431.258751770
66767,-30578.184657663,-67526.940208884,-431.258751770
66768,-30102.842444544,-67740.179418800,-431.258751770
66769,-29626.013301792,-67950.072603158,-431.258751770
66770,-29147.720782376,-68156.609394284,-431.258751770
66771,-28667.988511552,-68359.779590296,-431.258751770
66772,-28186.840185690,-68559.573155605,-431.258751770
66773,-27704.299571109,-68755.980221408,-431.258751770
66774,-27220.390502897,-68948.991086180,-431.258751770
66775,-26735.136883738,-69138.596216152,-431.258751770
66776,-26248.562682732,-69324.786245780,-431.258751770
66777,-25760.691934205,-69507.551978208,-431.258751770
66778,-25271.548736530,-69686.884385726,-431.258751770
66779,-24781.157250930,-69862.774610210,-431.258751770
66780,-24289.541700289,-70035.213963565,-431.258751770
66781,-23796.726367951,-70204.193928149,-431.258751770
66782,-23302.735596527,-70369.706157200,-431.258751770
66783,-22807.593786685,-70531.742475242,-431.258751770
66784,-22311.325395951,-70690.294878493,-431.258751770
66785,-21813.954937498,-70845.355535258,-431.258751770
66786,-21315.506978936,-70996.916786317,-431.258751770
66787,-20816.006141096,-71144.971145304,-431.258751770
66788,-20315.477096818,-71289.511299076,-431.258751770
66789,-19813.944569730,-71430.530108071,-431.258751770
66790,-19311.433333026,-71568.020606668,-431.258751770
66791,-18807.968208245,-71701.976003524,-431.258751770
66792,-18303.574064041,-71832.389681915,-431.258751770
66793,-17798.275814960,-71959.255200057,-431.258751770
66794,-17292.098420204,-72082.566291430,-431.258751770
66795,-16785.066882400,-72202.316865082,-431.258751770
66796,-16277.206246367,-72318.501005936,-431.258751770
66797,-15768.541597876,-72431.112975077,-431.258751770
66798,-15259.098062414,-72540.147210038,-431.258751770
66799,-14748.900803938,-72645.598325074,-431.258751770
66800,-14237.975023639,-72747.461111427,-431.258751770
66801,-13726.345958690,-72845.730537587,-431.258751770
66802,-13214.038881005,-72940.401749535,-431.258751770
66803,-12701.079095988,-73031.470070989,-431.258751770
66804,-12187.491941281,-73118.931003630,-431.258751770
66805,-11673.302785519,-73202.780227324,-431.258751770
66806,-11158.537027069,-73283.013600342,-431.258751770
66807,-10643.220092782,-73359.627159555,-431.258751770
66808,-10127.377436734,-73432.617120638,-431.258751770
66809,-9611.034538967,-73501.979878253,-431.258751770
66810,-9094.216904235,-73567.712006226,-431.258751770
66811,-8576.950060740,-73629.810257720,-431.258751770
66812,-8059.259558873,-73688.271565393,-431.258751770
66813,-7541.170969952,-73743.093041547,-431.258751770
66814,-7022.709884958,-73794.271978278,-431.258751770
66815,-6503.901913272,-73841.805847602,-431.258751770
66816,-5984.772681409,-73885.692301583,-431.258751770
66817,-5465.347831753,-73925.929172451,-431.258751770
66818,-4945.653021289,-73962.514472707,-431.258751770
66819,-4425.713920338,-73995.446395219,-431.258751770
66820,-3905.556211287,-74024.723313315,-431.258751770
66821,-3385.205587322,-74050.343780862,-431.258751770
66822,-2864.687751158,-74072.306532338,-431.258751770
66823,-2344.028413767,-74090.610482893,-431.258751770
66824,-1823.253293114,-74105.254728403,-431.258751770
66825,-1302.388112880,-74116.238545516,-431.258751770
66826,-781.458601198,-74123.561391685,-431.258751770
66827,-260.490489374,-74127.222905201,-431.258751770
66828,260.490489374,-74127.222905201,-431.258751770
66829,781.458601198,-74123.561391685,-431.258751770
66830,1302.388112880,-74116.238545516,-431.258751770
66831,1823.253293114,-74105.254728403,-431.258751770
66832,2344.028413767,-74090.610482893,-431.258751770
66833,2864.687751158,-74072.306532338,-431.258751770
66834,3385.205587322,-74050.343780862,-431.258751770
66835,3905.556211287,-74024.723313315,-431.258751770
66836,4425.713920338,-73995.446395219,-431.258751770
66837,4945.653021289,-73962.514472707,-431.258751770
66838,5465.347831752,-73925.929172451,-431.258751770
66839,5984.772681409,-73885.692301583,-431.258751770
66840,6503.901913272,-73841.805847602,-431.258751770
66841,7022.709884958,-73794.271978278,-431.258751770
66842,7541.170969952,-73743.093041547,-431.258751770
66843,8059.259558873,-73688.271565393,-431.258751770
66844,8576.950060740,-73629.810257720,-431.258751770
66845,9094.216904235,-73567.712006226,-431.258751770
66846,9611.034538967,-73501.979878253,-431.258751770
66847,10127.377436734,-73432.617120638,-431.258751770
66848,10643.220092782,-73359.627159555,-431.258751770
66849,11158.537027069,-73283.013600342,-431.258751770
66850,11673.302785519,-73202.780227324,-431.258751770
66851,12187.491941281,-73118.931003630,-431.258751770
66852,12701.079095988,-73031.470070989,-431.258751770
