cell_idx,time_s,from_sat,to_sat,snr_before_dB,snr_after_dB,snr_gain_dB
20,73,45,15,-35.2457,-35.4183,-0.17260000000000275
20,77,15,45,-35.8006,-35.4365,0.36410000000000053
20,93,45,15,-37.0672,-36.8492,0.21799999999999642
20,94,15,45,-36.8492,-35.6236,1.2256
20,104,45,15,-32.9438,-33.2206,-0.2767999999999944
20,147,15,45,-36.2942,-36.3914,-0.09720000000000084
20,158,45,15,-38.5333,-38.86,-0.32670000000000243
20,170,15,14,-35.5691,-34.2602,1.3089000000000013
20,179,14,15,-33.904,-33.8428,0.06120000000000658
20,260,15,44,-32.6645,-32.6223,0.04219999999999402
20,277,44,14,-32.3759,-32.3151,0.06080000000000041
20,333,14,44,-31.3196,-31.9354,-0.6158000000000001
20,336,44,14,-32.0168,-32.0154,0.0014000000000038426
20,468,14,44,-29.7863,-30.8546,-1.0683000000000007
20,475,44,14,-35.2996,-35.1641,0.1355000000000004
20,502,14,44,-34.5193,-33.9929,0.5264000000000024
20,507,44,14,-32.8436,-32.588,0.25560000000000116
20,517,14,44,-34.4478,-35.1993,-0.7515000000000001
20,523,44,14,-33.7093,-33.7839,-0.07460000000000377
20,532,14,44,-34.4676,-33.8962,0.571399999999997
20,536,44,14,-36.0038,-37.0356,-1.031800000000004
20,540,14,44,-34.8019,-34.1777,0.6242000000000019
20,545,44,14,-33.3468,-34.9898,-1.6430000000000007
20,548,14,44,-35.0906,-33.5264,1.5641999999999996
20,643,44,14,-33.362,-33.5578,-0.19579999999999842
20,645,14,44,-33.5347,-32.7918,0.7428999999999988
20,652,44,14,-33.491,-33.9554,-0.4643999999999977
20,656,14,44,-34.3729,-34.2932,0.07970000000000255
20,664,44,14,-35.7457,-35.98,-0.2342999999999975
20,669,14,44,-36.7858,-36.1677,0.6180999999999983
20,678,44,14,-37.4975,-38.6414,-1.143899999999995
20,688,14,44,-38.5919,-38.1504,0.4415000000000049
20,691,44,14,-37.4996,-37.3277,0.17190000000000083
20,700,14,13,-35.5391,-34.4913,1.0477999999999952
20,712,13,44,-33.9168,-33.7613,0.15550000000000352
20,723,44,14,-33.1882,-33.1829,0.0053000000000054115
20,739,14,13,-32.8178,-32.803,0.014800000000001035
20,748,13,44,-32.4955,-32.4596,0.035899999999998045
20,781,44,13,-32.6278,-32.7066,-0.07880000000000109
20,784,13,14,-32.8534,-32.9323,-0.0788999999999973
20,790,14,54,-32.9979,-32.8911,0.10679999999999978
20,813,54,13,-32.5744,-32.4386,0.13579999999999615
20,1010,13,54,-43.6438,-42.8655,0.7783000000000015
20,1025,54,13,-37.2746,-37.3521,-0.07750000000000057
20,1038,13,54,-34.9298,-34.8645,0.06530000000000058
20,1042,54,13,-34.8378,-35.0017,-0.16389999999999816
20,1047,13,54,-35.1599,-34.7434,0.4164999999999992
20,1067,54,13,-34.4576,-36.1973,-1.7396999999999991
20,1068,13,54,-36.1973,-34.3483,1.8489999999999966
20,1076,54,13,-34.3734,-36.5191,-2.145700000000005
20,1077,13,54,-36.5191,-33.9386,2.5805000000000007
20,1233,54,13,-34.6989,-34.8815,-0.18260000000000076
20,1236,13,54,-34.7005,-34.4232,0.27729999999999677
20,1262,54,12,-33.122,-33.2776,-0.15559999999999974
20,1273,12,54,-32.9337,-32.6474,0.2863000000000042
20,1313,54,12,-31.7983,-31.9193,-0.12099999999999866
20,1334,12,53,-33.0104,-33.0376,-0.027200000000000557
20,1355,53,12,-32.8312,-32.6631,0.16810000000000258
20,1555,12,53,-36.4221,-36.8167,-0.39459999999999695
20,1793,53,12,-32.8618,-33.6581,-0.7962999999999951
20,1794,12,11,-33.6581,-33.6259,0.03219999999999601
20,1795,11,53,-33.6259,-33.435,0.19089999999999918
20,1845,53,11,-31.7503,-31.7512,-0.0009000000000014552
20,1887,11,52,-33.1225,-33.22,-0.09749999999999659
20,1889,52,11,-33.2128,-32.9324,0.2804000000000002
20,1891,11,52,-33.0861,-33.1949,-0.10879999999999512
20,1895,52,53,-33.1825,-33.1493,0.033200000000000784
20,1905,53,11,-32.8877,-32.6737,0.21400000000000574
20,2104,11,52,-37.9865,-37.6958,0.29070000000000107
20,2153,52,11,-36.2394,-36.7769,-0.5374999999999943
20,2162,11,52,-36.385,-36.3411,0.043900000000000716
20,2377,52,21,-32.025,-32.1773,-0.15230000000000388
20,2439,21,52,-32.5111,-32.5589,-0.047800000000002285
20,2444,52,21,-32.6372,-32.512,0.12519999999999953
20,2446,21,52,-32.6308,-32.7137,-0.0829000000000022
20,2459,52,21,-33.1437,-32.9186,0.22510000000000474
20,2694,21,51,-35.3537,-35.0848,0.26890000000000214
20,2904,51,20,-32.998,-32.99,0.007999999999995566
20,3203,20,50,-38.0305,-38.0102,0.02030000000000598
20,3490,50,19,-32.228,-32.2073,0.020700000000005048
21,35,45,15,-29.534,-29.8204,-0.28640000000000043
21,49,15,45,-29.6419,-29.6024,0.03950000000000031
21,57,45,15,-29.9534,-29.4467,0.5066999999999986
21,84,15,45,-31.523,-32.0314,-0.5083999999999982
21,91,45,15,-31.0562,-30.7387,0.317499999999999
21,146,15,45,-31.9232,-31.4771,0.4461000000000013
21,164,45,15,-33.3049,-33.1983,0.10660000000000025
21,167,15,45,-32.9007,-32.3586,0.5420999999999978
21,194,45,15,-30.6238,-30.817,-0.19320000000000093
21,205,15,45,-30.6913,-30.6601,0.03119999999999834
21,253,45,15,-31.6041,-31.7138,-0.10970000000000013
21,265,15,44,-31.9628,-31.9759,-0.013099999999997891
21,274,44,14,-31.8022,-31.5551,0.24709999999999965
21,336,14,44,-29.913,-30.5696,-0.656600000000001
21,337,44,14,-30.5696,-30.498,0.07160000000000011
21,451,14,44,-27.4076,-27.7099,-0.30230000000000246
21,612,44,14,-31.0804,-33.7655,-2.685100000000002
21,613,14,44,-33.7655,-28.687,5.078500000000002
21,619,44,14,-28.7676,-30.6162,-1.8485999999999976
21,620,14,44,-30.6162,-28.0533,2.562899999999999
21,626,44,14,-26.8466,-29.5445,-2.6979000000000006
21,628,14,44,-29.3892,-25.9611,3.4281000000000006
21,634,44,14,-26.7031,-28.8019,-2.0988000000000007
21,636,14,44,-28.7243,-26.393,2.331299999999999
21,643,44,14,-27.1333,-28.7993,-1.6660000000000004
21,645,14,44,-28.8846,-26.8407,2.0439000000000007
21,653,44,14,-27.0353,-29.9356,-2.9003000000000014
21,655,14,44,-30.0652,-28.4254,1.639800000000001
21,666,44,14,-29.8306,-31.7159,-1.8853000000000009
21,667,14,44,-31.7159,-29.6156,2.1003000000000007
21,702,44,14,-30.92,-32.0337,-1.1137000000000015
21,703,14,44,-32.0337,-31.3823,0.6514000000000024
21,732,44,14,-30.4884,-30.9012,-0.4128000000000007
21,738,14,44,-30.9449,-30.7405,0.2043999999999997
21,792,44,14,-31.9611,-32.0748,-0.11370000000000502
21,793,14,54,-32.0748,-32.0949,-0.02009999999999934
21,815,54,13,-31.6207,-31.4286,0.19209999999999994
21,954,13,54,-27.2023,-27.8225,-0.6202000000000005
21,963,54,13,-28.003,-27.665,0.33800000000000097
21,986,13,54,-28.2364,-28.468,-0.23160000000000025
21,1058,54,13,-37.2506,-38.7077,-1.457100000000004
21,1061,13,54,-38.2724,-36.9816,1.2907999999999973
21,1069,54,13,-36.7682,-38.8647,-2.096499999999999
21,1070,13,54,-38.8647,-36.7796,2.085099999999997
21,1266,54,13,-30.6241,-31.428,-0.8039000000000023
21,1267,13,54,-31.428,-31.0591,0.3689
21,1325,54,12,-31.5469,-31.765,-0.21809999999999974
21,1332,12,53,-32.0945,-32.096,-0.0015000000000000568
21,1362,53,12,-31.49,-31.2614,0.22860000000000014
21,1489,12,53,-28.5217,-28.7118,-0.19010000000000105
21,1511,53,12,-32.4539,-32.8651,-0.4112000000000009
21,1522,12,53,-32.2488,-31.9275,0.32130000000000436
21,1550,53,12,-37.7068,-38.2526,-0.5457999999999998
21,1551,12,53,-38.2526,-37.6262,0.6264000000000038
21,1571,53,12,-38.6937,-39.9875,-1.2937999999999974
21,1581,12,53,-37.3026,-36.7191,0.5835000000000008
21,1585,53,12,-36.227,-36.2926,-0.06560000000000343
21,1598,12,53,-34.4424,-33.96,0.4823999999999984
21,1604,53,12,-33.6582,-33.7754,-0.11719999999999686
21,1611,12,53,-33.9249,-33.9001,0.024799999999999045
21,1646,53,12,-32.6928,-33.1203,-0.427500000000002
21,1663,12,53,-30.9581,-30.4805,0.47760000000000247
21,1854,53,11,-31.3147,-31.5158,-0.20110000000000028
21,1878,11,52,-32.0574,-32.0793,-0.02190000000000225
21,1912,52,11,-31.5132,-31.3055,0.20770000000000266
21,2007,11,52,-31.4839,-31.5934,-0.1095000000000006
21,2044,52,11,-30.9835,-31.1239,-0.14039999999999964
21,2074,11,52,-33.1108,-33.1804,-0.06960000000000122
21,2096,52,11,-36.6269,-36.8517,-0.2248000000000019
21,2107,11,52,-39.4584,-39.3491,0.10929999999999751
21,2114,52,11,-38.4277,-38.2984,0.12930000000000064
21,2205,11,52,-33.8191,-33.901,-0.08190000000000452
21,2381,52,21,-31.879,-32.1201,-0.24109999999999943
21,2419,21,52,-31.6893,-31.6732,0.016099999999998005
21,2440,52,51,-31.9217,-31.9103,0.011400000000001853
21,2472,51,21,-31.7663,-31.6746,0.09169999999999945
21,2699,21,51,-34.8561,-34.7017,0.15439999999999543
21,2904,51,20,-32.9306,-33.0782,-0.14760000000000417
21,2922,20,51,-32.5792,-32.4811,0.0981000000000023
21,2958,51,20,-31.6899,-31.6933,-0.0033999999999991815
21,2982,20,50,-31.9967,-32.0244,-0.027699999999999392
21,3057,50,20,-33.4995,-33.4804,0.019099999999994566
21,3121,20,50,-32.2002,-32.1326,0.06760000000000588
21,3184,50,20,-35.9317,-36.19,-0.2582999999999984
21,3204,20,50,-37.9898,-38.0066,-0.016799999999996373
21,3311,50,20,-31.9331,-32.1242,-0.19110000000000227
21,3317,20,50,-32.1078,-32.0382,0.06959999999999411
21,3494,50,19,-32.2276,-32.2117,0.015900000000002024
21,3536,19,49,-32.0839,-32.0843,-0.00039999999999906777
22,2,45,15,-25.2192,-24.4496,0.7696000000000005
22,14,15,45,-26.0392,-27.4057,-1.3664999999999985
22,15,45,15,-27.4057,-25.1958,2.209900000000001
22,52,15,45,-28.1499,-28.4253,-0.2754000000000012
22,53,45,15,-28.4253,-27.8719,0.5533999999999999
22,82,15,45,-27.6276,-28.1989,-0.5712999999999973
22,85,45,15,-29.283,-30.5995,-1.3164999999999978
22,90,15,45,-28.2534,-27.0454,1.2079999999999984
22,98,45,15,-26.1138,-26.5341,-0.42029999999999745
22,101,15,45,-26.4887,-26.2736,0.21510000000000318
22,112,45,15,-26.0428,-26.9312,-0.8884000000000007
22,113,15,45,-26.9312,-26.6015,0.329699999999999
22,126,45,15,-25.769,-27.5345,-1.765500000000003
22,127,15,45,-27.5345,-26.6669,0.867600000000003
22,198,45,15,-29.5606,-30.2005,-0.6399000000000008
22,200,15,45,-30.2257,-30.0341,0.1916000000000011
22,262,45,15,-31.8286,-31.9151,-0.08649999999999736
22,265,15,44,-31.9605,-31.9697,-0.009199999999999875
22,276,44,14,-31.7483,-31.6932,0.05509999999999948
22,337,14,44,-29.7784,-30.0211,-0.24269999999999925
22,341,44,14,-29.9875,-29.8074,0.18009999999999948
22,397,14,44,-27.2223,-28.0695,-0.8472000000000008
22,401,44,14,-27.7315,-27.4674,0.2640999999999991
22,416,14,44,-26.9548,-27.0339,-0.07910000000000039
22,425,44,14,-26.649,-26.5315,0.11749999999999972
22,429,14,44,-26.3318,-26.4553,-0.12349999999999994
22,798,44,54,-31.9862,-31.969,0.017199999999998994
22,820,54,13,-31.4295,-31.3765,0.053000000000000824
22,881,13,54,-29.9091,-30.1496,-0.24050000000000082
22,888,54,13,-30.3649,-29.9452,0.41969999999999885
22,923,13,54,-29.1456,-29.2525,-0.10689999999999955
22,940,54,13,-27.4388,-27.2816,0.15719999999999956
22,944,13,54,-27.1846,-27.1947,-0.01010000000000133
22,1089,54,13,-26.4342,-28.3833,-1.9490999999999978
22,1102,13,54,-27.2238,-26.569,0.6548000000000016
22,1108,54,13,-26.9919,-27.6804,-0.6884999999999977
22,1110,13,54,-27.841,-27.021,0.8200000000000003
22,1131,54,13,-27.0757,-28.8257,-1.75
22,1135,13,54,-28.2921,-27.808,0.48410000000000153
22,1329,54,12,-31.922,-31.9816,-0.05959999999999965
22,1331,12,53,-32.0417,-32.0778,-0.036100000000004684
22,1367,53,12,-31.122,-31.0989,0.023099999999999454
22,1437,12,53,-31.9309,-32.2532,-0.3222999999999985
22,1443,53,12,-33.2393,-33.021,0.21829999999999927
22,1469,12,53,-28.2035,-28.2293,-0.025800000000000267
22,1577,53,12,-30.9895,-32.2892,-1.2997000000000014
22,1578,12,53,-32.2892,-30.5736,1.715600000000002
22,1593,53,12,-28.9445,-30.0185,-1.073999999999998
22,1620,12,53,-34.2294,-34.3267,-0.09730000000000416
22,1628,53,12,-33.8411,-34.1337,-0.2926000000000002
22,1685,12,53,-29.1408,-28.3681,0.7727000000000004
22,1692,53,12,-28.898,-30.1578,-1.259800000000002
22,1696,12,53,-30.6654,-30.4763,0.18910000000000338
22,1855,53,11,-31.6857,-31.7712,-0.08549999999999969
22,1872,11,52,-32.0045,-32.0018,0.00269999999999726
22,1877,52,53,-31.9272,-31.8489,0.0782999999999987
22,1897,53,52,-31.3413,-31.3364,0.004899999999999238
22,1928,52,11,-30.5387,-30.5055,0.03319999999999723
22,2000,11,52,-30.9189,-30.8347,0.08419999999999916
22,2106,52,11,-34.6248,-35.2021,-0.577300000000001
22,2108,11,52,-34.9744,-34.4895,0.4849000000000032
22,2130,52,11,-30.9451,-30.8687,0.07639999999999958
22,2207,11,52,-33.0622,-33.0585,0.0036999999999949296
22,2231,52,11,-32.8844,-33.309,-0.4245999999999981
22,2237,11,52,-32.6382,-32.507,0.13119999999999976
22,2267,52,11,-30.1866,-30.9012,-0.7146000000000008
22,2270,11,52,-30.8814,-30.4896,0.3917999999999999
22,2309,52,11,-31.016,-31.1061,-0.09010000000000318
22,2311,11,52,-31.1254,-30.973,0.1524000000000001
22,2379,52,21,-32.2825,-32.4769,-0.19440000000000168
22,2402,21,52,-31.9877,-31.9796,0.008099999999998886
22,2431,52,51,-31.5633,-31.5902,-0.026899999999997704
22,2508,51,21,-30.8273,-30.8484,-0.021100000000000563
22,2556,21,51,-30.2855,-30.2855,0.0
22,2610,51,21,-30.2898,-30.4255,-0.13569999999999993
22,2637,21,51,-30.5764,-30.5556,0.020800000000001262
22,2661,51,21,-30.8286,-30.8993,-0.07069999999999865
22,2714,21,51,-35.8696,-35.7756,0.0940000000000012
22,2732,51,21,-34.3144,-34.2712,0.043199999999998795
22,2767,21,51,-31.6599,-31.4398,0.22009999999999863
22,2815,51,21,-30.9142,-31.2143,-0.3001000000000005
22,2824,21,51,-31.2788,-30.8916,0.3872
22,2900,51,20,-33.2153,-33.4207,-0.20539999999999736
22,2913,20,51,-33.0349,-32.8668,0.16810000000000258
22,2914,51,20,-32.8668,-32.9828,-0.11599999999999966
22,2917,20,51,-32.9345,-32.8609,0.073599999999999
22,2962,51,50,-31.8938,-31.9106,-0.016799999999999926
22,3086,50,20,-34.1807,-34.3263,-0.14560000000000173
22,3101,20,50,-33.8115,-33.7738,0.037700000000000955
22,3202,50,20,-36.3015,-36.5845,-0.28300000000000125
22,3323,20,50,-31.3213,-31.1361,0.1852000000000018
22,3503,50,19,-32.5999,-32.6386,-0.038699999999998624
22,3510,19,49,-32.5792,-31.9807,0.5985000000000014
23,50,15,45,-27.5291,-28.3014,-0.7723000000000013
23,51,45,15,-28.3014,-28.1668,0.1346000000000025
23,68,15,45,-24.7126,-24.3426,0.36999999999999744
23,200,45,15,-29.8655,-30.4382,-0.5726999999999975
23,202,15,45,-30.4442,-29.9241,0.5200999999999993
23,262,45,15,-31.6845,-31.9425,-0.2579999999999991
23,265,15,44,-31.9839,-31.9727,0.011199999999998766
23,285,44,14,-31.5864,-31.4407,0.1457000000000015
23,329,14,44,-30.4548,-30.651,-0.19620000000000104
23,347,44,14,-30.9145,-30.7962,0.1183000000000014
23,372,14,44,-33.2634,-33.5427,-0.2793000000000063
23,386,44,14,-31.5501,-31.1958,0.35430000000000206
23,389,14,44,-30.8284,-30.6807,0.14769999999999683
23,510,44,14,-24.9202,-25.5983,-0.678099999999997
23,516,14,44,-24.9876,-25.3817,-0.3940999999999981
23,524,44,14,-26.1234,-26.0238,0.0995999999999988
23,539,14,44,-23.7324,-23.9633,-0.23090000000000188
23,543,44,14,-25.9872,-27.2928,-1.3055999999999983
23,567,14,44,-26.7637,-24.5704,2.1933000000000007
23,703,44,14,-28.9781,-30.2202,-1.242099999999997
23,704,14,44,-30.2202,-29.3368,0.8833999999999982
23,734,44,14,-29.8914,-30.5085,-0.6171000000000006
23,738,14,44,-30.5611,-30.1337,0.42739999999999867
23,795,44,54,-31.8058,-32.0577,-0.25189999999999557
23,833,54,13,-31.0742,-31.0129,0.0613000000000028
23,867,13,54,-30.3981,-30.4171,-0.019000000000001904
23,902,54,13,-31.9488,-31.808,0.1407999999999987
23,915,13,54,-32.0541,-32.0194,0.03470000000000084
23,1094,54,13,-22.1199,-24.9793,-2.8593999999999973
23,1095,13,54,-24.9793,-23.2378,1.7414999999999985
23,1102,54,13,-24.0996,-25.254,-1.1544000000000025
23,1109,13,54,-26.5527,-26.466,0.08670000000000044
23,1121,54,13,-29.0358,-28.9489,0.08689999999999998
23,1130,13,54,-26.7972,-26.451,0.3461999999999996
23,1138,54,13,-26.4277,-26.5521,-0.12439999999999785
23,1176,13,54,-28.6125,-28.5677,0.04480000000000217
23,1177,54,13,-28.5677,-28.9452,-0.3775000000000013
23,1184,13,54,-30.1539,-30.1328,0.021100000000000563
23,1195,54,13,-32.7332,-33.5394,-0.806200000000004
23,1196,13,54,-33.5394,-31.708,1.8314000000000021
23,1210,54,13,-30.1514,-31.3984,-1.2469999999999999
23,1213,13,54,-31.164,-29.9522,1.2118000000000002
23,1230,54,13,-29.0111,-30.1398,-1.128700000000002
23,1236,13,54,-30.0907,-29.3086,0.7820999999999998
23,1262,54,13,-30.4085,-30.7168,-0.30829999999999913
23,1269,13,54,-30.8166,-30.7208,0.09580000000000055
23,1329,54,12,-33.4007,-33.627,-0.22630000000000194
23,1330,12,53,-33.627,-32.0827,1.5442999999999998
23,1601,53,12,-28.195,-28.5731,-0.3780999999999999
23,1602,12,53,-28.5731,-27.7528,0.8202999999999996
23,1619,53,12,-30.7176,-32.472,-1.7544000000000004
23,1738,12,53,-30.4269,-30.0929,0.33399999999999963
23,1745,53,12,-29.9728,-30.1988,-0.2259999999999991
23,1762,12,53,-30.2041,-29.9141,0.28999999999999915
23,1785,53,12,-30.7067,-30.8425,-0.1357999999999997
23,1797,12,53,-31.0755,-30.8179,0.25760000000000005
23,1852,53,11,-33.1069,-33.2935,-0.18659999999999854
23,1870,11,52,-33.5609,-32.0593,1.5015999999999963
23,1984,52,11,-32.3857,-32.4779,-0.09219999999999828
23,1994,11,52,-32.8007,-32.8083,-0.007600000000003604
23,2112,52,11,-30.8532,-31.0666,-0.21340000000000003
23,2113,11,52,-31.0666,-30.6851,0.3815000000000026
23,2140,52,11,-28.388,-28.3833,0.004700000000003257
23,2283,11,52,-30.3804,-30.3666,0.013800000000003365
23,2291,52,11,-30.4891,-30.6549,-0.16580000000000084
23,2321,11,52,-31.3119,-31.0715,0.24040000000000106
23,2375,52,21,-33.3468,-33.5402,-0.1933999999999969
23,2402,21,52,-33.4815,-33.4733,0.0081999999999951
23,2410,52,51,-32.982,-32.0885,0.893499999999996
23,2533,51,21,-32.3203,-32.3273,-0.006999999999997897
23,2546,21,51,-32.2908,-32.2797,0.011099999999999
23,2625,51,21,-30.565,-30.6619,-0.09689999999999799
23,2636,21,51,-30.65,-30.4939,0.15609999999999857
23,2682,51,21,-31.4192,-31.6753,-0.2561
23,2838,21,51,-31.4933,-31.4486,0.044700000000002404
23,2895,51,20,-34.0481,-34.2902,-0.24210000000000065
23,2924,20,51,-33.8219,-33.7559,0.0660000000000025
23,2950,51,50,-32.8399,-32.4197,0.42020000000000124
23,3209,50,20,-33.8825,-33.9448,-0.062300000000000466
23,3351,20,50,-31.647,-31.5393,0.10769999999999769
23,3430,50,19,-35.5923,-34.9815,0.6108000000000047
23,3434,19,50,-34.9027,-34.8587,0.044000000000004036
23,3510,50,49,-33.325,-32.0177,1.307300000000005
24,27,15,45,-29.9161,-30.8906,-0.974499999999999
24,28,45,15,-30.8906,-30.6868,0.20379999999999754
24,45,15,45,-27.8741,-27.913,-0.03890000000000171
24,58,45,15,-27.2517,-27.8806,-0.6289000000000016
24,59,15,45,-27.8806,-26.2579,1.6227000000000018
24,198,45,15,-31.4001,-31.6432,-0.24310000000000187
24,207,15,45,-31.4581,-31.0451,0.41300000000000026
24,254,45,15,-32.1804,-32.2283,-0.0478999999999985
24,271,15,44,-32.502,-32.5047,-0.00269999999999726
24,355,44,45,-33.8756,-34.0045,-0.12890000000000157
24,371,45,44,-34.6813,-37.2407,-2.5593999999999966
24,436,44,14,-33.3358,-33.6892,-0.3534000000000006
24,450,14,44,-34.837,-34.2915,0.5455000000000041
24,468,44,14,-33.3245,-33.4818,-0.15729999999999933
24,481,14,44,-35.9662,-36.4293,-0.4630999999999972
24,490,44,14,-36.9344,-37.1552,-0.2208000000000041
24,565,14,44,-27.4471,-27.4976,-0.050499999999999545
24,568,44,14,-26.2725,-27.1523,-0.8797999999999995
24,575,14,44,-24.7567,-24.6341,0.12259999999999849
24,577,44,14,-22.6858,-24.7286,-2.0427999999999997
24,578,14,44,-24.7286,-15.3071,9.4215
24,614,44,14,-25.8993,-27.7601,-1.8608000000000011
24,671,14,44,-33.5752,-33.6833,-0.10810000000000031
24,680,44,14,-33.4257,-33.9698,-0.5441000000000003
24,687,14,44,-32.8558,-32.5942,0.2616000000000014
24,698,44,14,-31.3681,-31.6671,-0.29900000000000304
24,711,14,44,-31.2761,-31.0273,0.24879999999999924
24,727,44,14,-31.0036,-31.1044,-0.10079999999999956
24,747,14,44,-31.2028,-31.1887,0.014099999999999113
24,782,44,14,-31.8113,-31.9841,-0.17280000000000229
24,798,14,54,-32.3785,-32.3951,-0.01659999999999684
24,1032,54,13,-28.5415,-29.1864,-0.6448999999999998
24,1039,13,54,-26.8964,-26.1741,0.7223000000000006
24,1047,54,13,-24.8776,-24.9157,-0.03810000000000002
24,1054,13,54,-24.9197,-24.8065,0.11319999999999908
24,1107,54,13,-24.3186,-26.6647,-2.3461
24,1114,13,54,-29.7518,-28.6145,1.1372999999999998
24,1122,54,13,-27.3296,-27.6746,-0.3450000000000024
24,1299,13,54,-31.6324,-31.6438,-0.0113999999999983
24,1305,54,13,-31.7789,-31.8162,-0.037299999999998334
24,1321,13,54,-32.2452,-35.0601,-2.8149000000000015
24,1328,54,12,-36.9562,-37.1882,-0.23199999999999932
24,1330,12,53,-37.2773,-32.3322,4.9450999999999965
24,1625,53,12,-26.5233,-27.2732,-0.7499000000000002
24,1841,12,53,-32.358,-34.2937,-1.9357000000000042
24,1848,53,11,-35.5206,-35.7598,-0.23919999999999675
24,1870,11,52,-36.8784,-32.1475,4.730899999999998
24,2117,52,11,-28.3316,-28.8468,-0.5152000000000001
24,2118,11,52,-28.8468,-28.5261,0.3207000000000022
24,2148,52,11,-26.9137,-27.3382,-0.4245000000000019
24,2361,11,52,-32.4324,-35.3956,-2.9632000000000005
24,2362,52,21,-35.3956,-35.4044,-0.008800000000000807
24,2409,21,52,-36.379,-36.3197,0.05930000000000035
24,2410,52,51,-36.3197,-32.1576,4.162099999999995
24,2635,51,21,-30.7081,-30.7918,-0.08369999999999678
24,2637,21,51,-30.7777,-30.4348,0.3429000000000002
24,2696,51,21,-32.6373,-32.9125,-0.2751999999999981
24,2871,21,51,-32.4072,-36.6023,-4.1950999999999965
24,2880,51,20,-37.1741,-36.0316,1.1425000000000054
24,2941,20,51,-35.8753,-35.8672,0.008100000000005991
24,2950,51,50,-35.3892,-32.4654,2.9238
24,3215,50,20,-32.2232,-32.2177,0.00549999999999784
24,3381,20,50,-32.449,-37.5047,-5.055700000000002
24,3430,50,19,-39.5301,-36.3236,3.2064999999999984
24,3464,19,50,-36.025,-35.9987,0.026299999999999102
24,3510,50,49,-34.8075,-32.1181,2.689399999999999
