time_s,frame_id,elevation_deg,user_id,beam_id,path_loss_dB,sinr_dB,snr_dB,beam_gain_dB
385.370000000,38537,89.997547754,44872,12,178.154384137,0.114263619,7.568996593,44.881419123
385.370000000,38537,89.997547754,44873,12,178.154383814,0.429608874,7.742169659,45.054591867
385.370000000,38537,89.997547754,44874,12,178.154383492,0.741267779,7.906945596,45.219367482
385.370000000,38537,89.997547754,44875,12,178.154383171,1.049415468,8.063513290,45.375934855
385.370000000,38537,89.997547754,44876,12,178.154382851,1.354191601,8.212046749,45.524467993
385.370000000,38537,89.997547754,44877,12,178.154382532,1.655697185,8.352706301,45.665127226
385.370000000,38537,89.997547754,44878,12,178.154382214,1.953990498,8.485639676,45.798060283
385.370000000,38537,89.997547754,44879,12,178.154381896,2.249082023,8.610982968,45.923403258
385.370000000,38537,89.997547754,44880,12,178.154381580,2.540928301,8.728861502,46.041281476
385.370000000,38537,89.997547754,44881,12,178.154381265,2.829424610,8.839390612,46.151810271
385.370000000,38537,89.997547754,44882,12,178.154380951,3.114396397,8.942676343,46.255095688
385.370000000,38537,89.997547754,44883,12,178.154380638,3.395589402,9.038816084,46.351235116
385.370000000,38537,89.997547754,44884,12,178.154380327,3.672658448,9.127899140,46.440317860
385.370000000,38537,89.997547754,44885,12,178.154380016,3.945154975,9.210007248,46.522425657
385.370000000,38537,89.997547754,44886,12,178.154379707,4.212513442,9.285215045,46.597633145
385.370000000,38537,89.997547754,44887,12,178.154379399,4.474036919,9.353590494,46.666008285
385.370000000,38537,89.997547754,44888,12,178.154379092,4.728882361,9.415195261,46.727612746
385.370000000,38537,89.997547754,44889,12,178.154378786,4.976046317,9.470085069,46.782502248
385.370000000,38537,89.997547754,44890,12,178.154378482,5.214352154,9.518310008,46.830726883
385.370000000,38537,89.997547754,44891,12,178.154378179,5.442440255,9.559914818,46.872331390
385.370000000,38537,89.997547754,44892,12,178.154377877,5.658763040,9.594939149,46.907355420
385.370000000,38537,89.997547754,44893,12,178.154377576,5.861587047,9.623417788,46.935833758
385.370000000,38537,89.997547754,44894,12,178.154377277,6.049004598,9.645380868,46.957796539
385.370000000,38537,89.997547754,44895,12,178.154376980,6.218957611,9.660854053,46.973269426
385.370000000,38537,89.997547754,44896,12,178.154376684,6.369275847,9.669858703,46.982273779
385.370000000,38537,89.997547754,44897,12,178.154376389,6.497731048,9.672412017,46.984826800
385.370000000,38537,89.997547754,44898,12,178.154376096,6.602107069,9.668527168,46.980941657
385.370000000,38537,89.997547754,44899,12,178.154375804,6.680284077,9.658213406,46.970627603
385.370000000,38537,89.997547754,44900,12,178.154375513,6.730332510,9.641476155,46.953890061
385.370000000,38537,89.997547754,44901,12,178.154375225,6.750610041,9.618317092,46.930730710
385.370000000,38537,89.997547754,44902,12,178.154374937,6.739852848,9.588734210,46.901147541
385.370000000,38537,89.997547754,44903,12,178.154374652,6.697251633,9.552721868,46.865134913
385.370000000,38537,89.997547754,44904,12,178.154374367,6.622503552,9.510270819,46.822683579
385.370000000,38537,89.997547754,44905,12,178.154374085,6.515833575,9.461368236,46.773780714
385.370000000,38537,89.997547754,44906,12,178.154373804,6.377982511,9.405997714,46.718409911
385.370000000,38537,89.997547754,44907,12,178.154373525,6.210163235,9.344139260,46.656551178
385.370000000,38537,89.997547754,44908,12,178.154373247,6.013990618,9.275769269,46.588180910
385.370000000,38537,89.997547754,44909,12,178.154372971,5.791393489,9.200860486,46.513271850
385.370000000,38537,89.997547754,44910,12,178.154372697,5.544518134,9.119381947,46.431793037
385.370000000,38537,89.997547754,44911,12,178.154372425,5.275632437,9.031298914,46.343709732
385.370000000,38537,89.997547754,44912,12,178.154372154,4.987038054,8.936572785,46.248983332
385.370000000,38537,89.997547754,44913,12,178.154371885,4.680995665,8.835160985,46.147571264
385.370000000,38537,89.997547754,44914,12,178.154371618,4.359665886,8.727016850,46.039426862
385.370000000,38537,89.997547754,44915,12,178.154371353,4.025066282,8.612089477,45.924499223
385.370000000,38537,89.997547754,44916,12,178.154371089,3.679043354,8.490323563,45.802733046
385.370000000,38537,89.997547754,44917,12,178.154370827,3.323257398,8.361659218,45.674068438
385.370000000,38537,89.997547754,44918,12,178.154370568,2.959177710,8.226031750,45.538440711
385.370000000,38537,89.997547754,44919,12,178.154370310,2.588085567,8.083371433,45.395780136
385.370000000,38537,89.997547754,44920,12,178.154370054,2.211082663,7.933603234,45.246011681
385.370000000,38537,89.997547754,44921,12,178.154369800,1.829103021,7.776646519,45.089054712
385.370000000,38537,89.997547754,44922,12,178.154369547,1.442926804,7.612414716,44.924822657
385.370000000,38537,89.997547754,44923,12,178.154369297,1.053194865,7.440814948,44.753222639
385.370000000,38537,89.997547754,44924,12,178.154369049,0.660423163,7.261747615,44.574155057
385.370000000,38537,89.997547754,44925,12,178.154368803,0.265016497,7.075105932,44.387513129
385.370000000,38537,89.997547754,44926,12,178.154368559,-0.132718799,6.880775424,44.193182376
385.370000000,38537,89.997547754,44927,12,178.154368317,-0.532563401,6.678633345,43.991040055
385.370000000,38537,89.997547754,44928,12,178.154368076,-0.934374842,6.468548046,43.780954516
385.370000000,38537,89.997547754,44929,12,178.154367838,-1.338078688,6.250378266,43.562784497
385.370000000,38537,89.997547754,44930,12,178.154367603,-1.743660970,6.023972334,43.336378329
385.370000000,38537,89.997547754,44931,12,178.154367369,-2.151161821,5.789167286,43.101573048
385.370000000,38537,89.997547754,44932,12,178.154367137,-2.560670222,5.545787873,42.858193404
385.370000000,38537,89.997547754,44933,12,178.154366907,-2.972319761,5.293645443,42.606050744
385.370000000,38537,89.997547754,44934,12,178.154366680,-3.386285340,5.032536691,42.344941764
385.370000000,38537,89.997547754,44935,12,178.154366455,-3.802780726,4.762242250,42.074647098
385.370000000,38537,89.997547754,44936,13,178.154366232,-3.738576971,4.827866909,42.140271534
385.370000000,38537,89.997547754,44937,13,178.154366011,-3.614355393,4.935866598,42.248271002
385.370000000,38537,89.997547754,44938,13,178.154365792,-3.498901408,5.037498978,42.349903164
385.370000000,38537,89.997547754,44939,13,178.154365576,-3.391972907,5.132851086,42.445255055
385.370000000,38537,89.997547754,44940,13,178.154365362,-3.293318062,5.222007316,42.534411071
385.370000000,38537,89.997547754,44941,13,178.154365150,-3.202678334,5.305049617,42.617453160
385.370000000,38537,89.997547754,44942,13,178.154364940,-3.119791536,5.382057669,42.694461003
385.370000000,38537,89.997547754,44943,13,178.154364733,-3.044394888,5.453109055,42.765512181
385.370000000,38537,89.997547754,44944,16,178.154364528,-2.881326801,5.581149645,42.893552567
385.370000000,38537,89.997547754,44945,16,178.154364325,-2.712332817,5.710722144,43.023124863
385.370000000,38537,89.997547754,44946,16,178.154364125,-2.553947258,5.830873737,43.143276255
385.370000000,38537,89.997547754,44947,16,178.154363927,-2.406143938,5.941730969,43.254133289
385.370000000,38537,89.997547754,44948,16,178.154363732,-2.268921962,6.043407287,43.355809412
385.370000000,38537,89.997547754,44949,16,178.154363539,-2.142305334,6.136003766,43.448405698
385.370000000,38537,89.997547754,44950,16,178.154363348,-2.026342405,6.219609735,43.532011476
385.370000000,38537,89.997547754,44951,16,178.154363159,-1.921105124,6.294303314,43.606704867
385.370000000,38537,89.997547754,44952,16,178.154362974,-1.826688060,6.360151876,43.672553243
385.370000000,38537,89.997547754,44953,16,178.154362790,-1.743207156,6.417212427,43.729613610
385.370000000,38537,89.997547754,44954,16,178.154362609,-1.670798214,6.465531917,43.777932920
385.370000000,38537,89.997547754,44955,16,178.154362431,-1.609615077,6.505147497,43.817548320
385.370000000,38537,89.997547754,44956,16,178.154362254,-1.559827516,6.536086694,43.848487342
