time_s,row,col,cx_m,cy_m,elevation_deg,in_footprint,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
136.500000,1,0,-56568.542,-28284.271,39.6449,1,182.4647,46.3440,4.7213,-5.6052
136.500000,1,1,-28284.271,-28284.271,39.6449,1,182.3792,47.3303,5.7930,-4.4034
136.500000,1,2,0.000,-28284.271,39.6449,1,182.3001,46.7880,5.3299,-4.9657
136.500000,1,3,28284.271,-28284.271,39.6449,1,182.2279,47.6214,6.2355,-3.6156
136.500000,1,4,56568.542,-28284.271,39.6449,1,182.1627,46.7471,5.4263,-4.0769
136.500000,2,0,-56568.542,0.000,39.6449,1,182.2764,47.0718,5.6374,-4.4519
136.500000,2,1,-28284.271,0.000,39.6449,1,182.1874,46.9231,5.5777,-4.9324
136.500000,2,2,0.000,0.000,39.6449,1,182.1051,47.7125,6.4493,-3.6283
136.500000,2,3,28284.271,0.000,39.6449,1,182.0298,46.8869,5.6990,-4.6069
136.500000,2,4,56568.542,0.000,39.6449,1,181.9619,46.8842,5.7642,-4.2213
136.500000,3,0,-56568.542,28284.271,39.6449,1,182.0887,47.2221,5.9754,-3.5375
136.500000,3,1,-28284.271,28284.271,39.6449,1,181.9962,47.6284,6.4742,-3.8712
136.500000,3,2,0.000,28284.271,39.6449,1,181.9105,46.8178,5.7493,-4.8400
136.500000,3,3,28284.271,28284.271,39.6449,1,181.8320,47.3720,6.3819,-3.9203
136.500000,3,4,56568.542,28284.271,39.6449,1,181.7612,46.3122,5.3930,-5.0420
136.500000,4,0,-56568.542,56568.542,39.6449,1,181.9020,47.3270,6.2669,-1.1300
136.500000,4,1,-28284.271,56568.542,39.6449,1,181.8058,47.3600,6.3961,-3.6562
136.500000,4,2,0.000,56568.542,39.6449,1,181.7166,47.5078,6.6332,-3.8383
136.500000,4,3,28284.271,56568.542,39.6449,1,181.6348,46.2015,5.4086,-5.3066
136.500000,4,4,56568.542,56568.542,39.6449,1,181.5610,46.5161,5.7971,-4.4765
136.600000,0,0,-56568.542,-56568.542,39.6145,1,182.6580,47.2191,5.4030,-4.2966
136.600000,0,1,-28284.271,-56568.542,39.6145,1,182.5759,46.3181,4.5842,-5.5764
136.600000,0,2,0.000,-56568.542,39.6145,1,182.5000,47.5740,5.9159,-3.8956
136.600000,0,3,28284.271,-56568.542,39.6145,1,182.4307,46.9955,5.4068,-4.2639
136.600000,0,4,56568.542,-56568.542,39.6145,1,182.3682,47.2758,5.7495,-2.1986
136.600000,1,0,-56568.542,-28284.271,39.6145,1,182.4693,46.3439,4.7165,-5.6110
136.600000,1,1,-28284.271,-28284.271,39.6145,1,182.3839,47.3307,5.7888,-4.4097
136.600000,1,2,0.000,-28284.271,39.6145,1,182.3049,46.7884,5.3255,-4.9722
136.600000,1,3,28284.271,-28284.271,39.6145,1,182.2327,47.6217,6.2310,-3.6235
136.600000,1,4,56568.542,-28284.271,39.6145,1,182.1676,46.7472,5.4215,-4.0836
136.600000,2,0,-56568.542,0.000,39.6145,1,182.2809,47.0727,5.6338,-4.4567
136.600000,2,1,-28284.271,0.000,39.6145,1,182.1921,46.9240,5.5739,-4.9385
136.600000,2,2,0.000,0.000,39.6145,1,182.1099,47.7125,6.4446,-3.6362
136.600000,2,3,28284.271,0.000,39.6145,1,182.0346,46.8879,5.6952,-4.6134
136.600000,2,4,56568.542,0.000,39.6145,1,181.9668,46.8854,5.7605,-4.2268
136.600000,3,0,-56568.542,28284.271,39.6145,1,182.0932,47.2215,5.9702,-3.5447
136.600000,3,1,-28284.271,28284.271,39.6145,1,182.0008,47.6289,6.4701,-3.8778
136.600000,3,2,0.000,28284.271,39.6145,1,181.9152,46.8179,5.7447,-4.8468
136.600000,3,3,28284.271,28284.271,39.6145,1,181.8368,47.3723,6.3775,-3.9271
136.600000,3,4,56568.542,28284.271,39.6145,1,181.7661,46.3148,5.3907,-5.0449
136.600000,4,0,-56568.542,56568.542,39.6145,1,181.9065,47.3295,6.2649,-1.1371
136.600000,4,1,-28284.271,56568.542,39.6145,1,181.8104,47.3586,6.3902,-3.6657
136.600000,4,2,0.000,56568.542,39.6145,1,181.7213,47.5087,6.6294,-3.8435
136.600000,4,3,28284.271,56568.542,39.6145,1,181.6396,46.2066,5.4089,-5.3062
136.600000,4,4,56568.542,56568.542,39.6145,1,181.5658,46.5189,5.7951,-4.4793
136.700000,0,0,-56568.542,-56568.542,39.5842,1,182.6626,47.2200,5.3994,-4.3016
136.700000,0,1,-28284.271,-56568.542,39.5842,1,182.5806,46.3222,4.5836,-5.5777
136.700000,0,2,0.000,-56568.542,39.5842,1,182.5048,47.5743,5.9115,-3.9023
136.700000,0,3,28284.271,-56568.542,39.5842,1,182.4355,46.9945,5.4009,-4.2729
136.700000,0,4,56568.542,-56568.542,39.5842,1,182.3732,47.2770,5.7458,-2.2060
136.700000,1,0,-56568.542,-28284.271,39.5842,1,182.4739,46.3437,4.7118,-5.6168
136.700000,1,1,-28284.271,-28284.271,39.5842,1,182.3885,47.3312,5.7846,-4.4161
136.700000,1,2,0.000,-28284.271,39.5842,1,182.3096,46.7889,5.3212,-4.9787
136.700000,1,3,28284.271,-28284.271,39.5842,1,182.2375,47.6220,6.2265,-3.6314
136.700000,1,4,56568.542,-28284.271,39.5842,1,182.1725,46.7473,5.4167,-4.0904
136.700000,2,0,-56568.542,0.000,39.5842,1,182.2855,47.0737,5.6301,-4.4615
136.700000,2,1,-28284.271,0.000,39.5842,1,182.1967,46.9248,5.5701,-4.9446
136.700000,2,2,0.000,0.000,39.5842,1,182.1146,47.7125,6.4398,-3.6440
136.700000,2,3,28284.271,0.000,39.5842,1,182.0395,46.8890,5.6915,-4.6199
136.700000,2,4,56568.542,0.000,39.5842,1,181.9717,46.8866,5.7569,-4.2322
136.700000,3,0,-56568.542,28284.271,39.5842,1,182.0978,47.2209,5.9651,-3.5520
136.700000,3,1,-28284.271,28284.271,39.5842,1,182.0054,47.6295,6.4660,-3.8845
136.700000,3,2,0.000,28284.271,39.5842,1,181.9199,46.8180,5.7400,-4.8536
136.700000,3,3,28284.271,28284.271,39.5842,1,181.8416,47.3727,6.3730,-3.9339
136.700000,3,4,56568.542,28284.271,39.5842,1,181.7709,46.3174,5.3884,-5.0478
136.700000,4,0,-56568.542,56568.542,39.5842,1,181.9110,47.3320,6.2629,-1.1442
136.700000,4,1,-28284.271,56568.542,39.5842,1,181.8150,47.3572,6.3842,-3.6753
136.700000,4,2,0.000,56568.542,39.5842,1,181.7259,47.5097,6.6257,-3.8487
136.700000,4,3,28284.271,56568.542,39.5842,1,181.6443,46.2116,5.4093,-5.3058
136.700000,4,4,56568.542,56568.542,39.5842,1,181.5706,46.5217,5.7931,-4.4821
136.800000,0,0,-56568.542,-56568.542,39.5539,1,182.6672,47.2210,5.3957,-4.3066
136.800000,0,1,-28284.271,-56568.542,39.5539,1,182.5853,46.3262,4.5829,-5.5790
136.800000,0,2,0.000,-56568.542,39.5539,1,182.5095,47.5745,5.9070,-3.9091
136.800000,0,3,28284.271,-56568.542,39.5539,1,182.4404,46.9935,5.3951,-4.2820
136.800000,0,4,56568.542,-56568.542,39.5539,1,182.3781,47.2782,5.7421,-2.2134
136.800000,1,0,-56568.542,-28284.271,39.5539,1,182.4785,46.3436,4.7070,-5.6225
136.800000,1,1,-28284.271,-28284.271,39.5539,1,182.3932,47.3316,5.7804,-4.4224
136.800000,1,2,0.000,-28284.271,39.5539,1,182.3144,46.7893,5.3169,-4.9852
136.800000,1,3,28284.271,-28284.271,39.5539,1,182.2424,47.6224,6.2220,-3.6393
136.800000,1,4,56568.542,-28284.271,39.5539,1,182.1774,46.7474,5.4119,-4.0971
136.800000,2,0,-56568.542,0.000,39.5539,1,182.2901,47.0746,5.6265,-4.4663
136.800000,2,1,-28284.271,0.000,39.5539,1,182.2014,46.9257,5.5663,-4.9507
136.800000,2,2,0.000,0.000,39.5539,1,182.1193,47.7125,6.4351,-3.6518
136.800000,2,3,28284.271,0.000,39.5539,1,182.0443,46.8900,5.6877,-4.6265
136.800000,2,4,56568.542,0.000,39.5539,1,181.9766,46.8878,5.7532,-4.2376
136.800000,3,0,-56568.542,28284.271,39.5539,1,182.1023,47.2202,5.9599,-3.5592
136.800000,3,1,-28284.271,28284.271,39.5539,1,182.0101,47.6300,6.4619,-3.8911
136.800000,3,2,0.000,28284.271,39.5539,1,181.9246,46.8180,5.7354,-4.8605
136.800000,3,3,28284.271,28284.271,39.5539,1,181.8464,47.3730,6.3685,-3.9407
136.800000,3,4,56568.542,28284.271,39.5539,1,181.7758,46.3199,5.3861,-5.0508
136.800000,4,0,-56568.542,56568.542,39.5539,1,181.9155,47.3345,6.2609,-1.1513
136.800000,4,1,-28284.271,56568.542,39.5539,1,181.8195,47.3559,6.3783,-3.6848
136.800000,4,2,0.000,56568.542,39.5539,1,181.7306,47.5106,6.6220,-3.8539
136.800000,4,3,28284.271,56568.542,39.5539,1,181.6491,46.2167,5.4096,-5.3055
136.800000,4,4,56568.542,56568.542,39.5539,1,181.5754,46.5245,5.7910,-4.4850
136.900000,0,0,-56568.542,-56568.542,39.5236,1,182.6719,47.2220,5.3921,-4.3116
136.900000,0,1,-28284.271,-56568.542,39.5236,1,182.5900,46.3303,4.5823,-5.5804
136.900000,0,2,0.000,-56568.542,39.5236,1,182.5143,47.5748,5.9025,-3.9159
136.900000,0,3,28284.271,-56568.542,39.5236,1,182.4452,46.9925,5.3892,-4.2910
136.900000,0,4,56568.542,-56568.542,39.5236,1,182.3830,47.2794,5.7384,-2.2209
136.900000,1,0,-56568.542,-28284.271,39.5236,1,182.4831,46.3434,4.7023,-5.6283
136.900000,1,1,-28284.271,-28284.271,39.5236,1,182.3979,47.3321,5.7762,-4.4287
136.900000,1,2,0.000,-28284.271,39.5236,1,182.3192,46.7897,5.3125,-4.9917
136.900000,1,3,28284.271,-28284.271,39.5236,1,182.2472,47.6227,6.2175,-3.6471
136.900000,1,4,56568.542,-28284.271,39.5236,1,182.1823,46.7475,5.4071,-4.1038
136.900000,2,0,-56568.542,0.000,39.5236,1,182.2946,47.0755,5.6228,-4.4711
136.900000,2,1,-28284.271,0.000,39.5236,1,182.2061,46.9266,5.5625,-4.9568
136.900000,2,2,0.000,0.000,39.5236,1,182.1241,47.7125,6.4303,-3.6597
136.900000,2,3,28284.271,0.000,39.5236,1,182.0491,46.8911,5.6839,-4.6330
136.900000,2,4,56568.542,0.000,39.5236,1,181.9814,46.8890,5.7495,-4.2430
136.900000,3,0,-56568.542,28284.271,39.5236,1,182.1068,47.2196,5.9547,-3.5665
136.900000,3,1,-28284.271,28284.271,39.5236,1,182.0147,47.6304,6.4577,-3.8978
136.900000,3,2,0.000,28284.271,39.5236,1,181.9293,46.8181,5.7307,-4.8673
136.900000,3,3,28284.271,28284.271,39.5236,1,181.8512,47.3733,6.3641,-3.9474
136.900000,3,4,56568.542,28284.271,39.5236,1,181.7806,46.3225,5.3838,-5.0537
136.900000,4,0,-56568.542,56568.542,39.5236,1,181.9200,47.3369,6.2589,-1.1584
136.900000,4,1,-28284.271,56568.542,39.5236,1,181.8241,47.3545,6.3724,-3.6943
136.900000,4,2,0.000,56568.542,39.5236,1,181.7353,47.5116,6.6183,-3.8591
136.900000,4,3,28284.271,56568.542,39.5236,1,181.6538,46.2217,5.4098,-5.3052
136.900000,4,4,56568.542,56568.542,39.5236,1,181.5803,46.5273,5.7890,-4.4878
137.000000,0,0,-56568.542,-56568.542,39.4934,1,182.6765,47.2229,5.3884,-4.3166
137.000000,0,1,-28284.271,-56568.542,39.4934,1,182.5947,46.3343,4.5816,-5.5817
137.000000,0,2,0.000,-56568.542,39.4934,1,182.5191,47.5751,5.8980,-3.9227
137.000000,0,3,28284.271,-56568.542,39.4934,1,182.4501,46.9915,5.3834,-4.3000
137.000000,0,4,56568.542,-56568.542,39.4934,1,182.3879,47.2805,5.7346,-2.2283
137.000000,1,0,-56568.542,-28284.271,39.4934,1,182.4877,46.3433,4.6975,-5.6341
137.000000,1,1,-28284.271,-28284.271,39.4934,1,182.4026,47.3326,5.7719,-4.4351
137.000000,1,2,0.000,-28284.271,39.4934,1,182.3239,46.7902,5.3082,-4.9982
137.000000,1,3,28284.271,-28284.271,39.4934,1,182.2520,47.6230,6.2130,-3.6550
137.000000,1,4,56568.542,-28284.271,39.4934,1,182.1872,46.7476,5.4023,-4.1106
137.000000,2,0,-56568.542,0.000,39.4934,1,182.2992,47.0764,5.6192,-4.4759
137.000000,2,1,-28284.271,0.000,39.4934,1,182.2107,46.9274,5.5587,-4.9629
137.000000,2,2,0.000,0.000,39.4934,1,182.1288,47.7125,6.4256,-3.6675
137.000000,2,3,28284.271,0.000,39.4934,1,182.0539,46.8921,5.6802,-4.6395
137.000000,2,4,56568.542,0.000,39.4934,1,181.9863,46.8902,5.7458,-4.2485
137.000000,3,0,-56568.542,28284.271,39.4934,1,182.1114,47.2190,5.9496,-3.5737
137.000000,3,1,-28284.271,28284.271,39.4934,1,182.0193,47.6309,6.4536,-3.9044
137.000000,3,2,0.000,28284.271,39.4934,1,181.9340,46.8181,5.7261,-4.8741
137.000000,3,3,28284.271,28284.271,39.4934,1,181.8560,47.3736,6.3596,-3.9542
137.000000,3,4,56568.542,28284.271,39.4934,1,181.7855,46.3251,5.3815,-5.0566
137.000000,4,0,-56568.542,56568.542,39.4934,1,181.9245,47.3394,6.2568,-1.1655
137.000000,4,1,-28284.271,56568.542,39.4934,1,181.8287,47.3532,6.3664,-3.7038
137.000000,4,2,0.000,56568.542,39.4934,1,181.7399,47.5125,6.6145,-3.8643
137.000000,4,3,28284.271,56568.542,39.4934,1,181.6586,46.2267,5.4101,-5.3049
137.000000,4,4,56568.542,56568.542,39.4934,1,181.5851,46.5300,5.7869,-4.4907
137.100000,0,0,-56568.542,-56568.542,39.4631,1,182.6811,47.2239,5.3847,-4.3216
137.100000,0,1,-28284.271,-56568.542,39.4631,1,182.5994,46.3383,4.5809,-5.5831
137.100000,0,2,0.000,-56568.542,39.4631,1,182.5239,47.5754,5.8935,-3.9295
137.100000,0,3,28284.271,-56568.542,39.4631,1,182.4549,46.9905,5.3775,-4.3091
137.100000,0,4,56568.542,-56568.542,39.4631,1,182.3928,47.2817,5.7309,-2.2357
137.100000,1,0,-56568.542,-28284.271,39.4631,1,182.4923,46.3431,4.6928,-5.6398
137.100000,1,1,-28284.271,-28284.271,39.4631,1,182.4073,47.3330,5.7677,-4.4414
137.100000,1,2,0.000,-28284.271,39.4631,1,182.3287,46.7906,5.3039,-5.0047
137.100000,1,3,28284.271,-28284.271,39.4631,1,182.2569,47.6234,6.2085,-3.6629
137.100000,1,4,56568.542,-28284.271,39.4631,1,182.1921,46.7477,5.3975,-4.1173
137.100000,2,0,-56568.542,0.000,39.4631,1,182.3038,47.0773,5.6155,-4.4807
137.100000,2,1,-28284.271,0.000,39.4631,1,182.2154,46.9283,5.5549,-4.9690
137.100000,2,2,0.000,0.000,39.4631,1,182.1336,47.7125,6.4209,-3.6754
137.100000,2,3,28284.271,0.000,39.4631,1,182.0587,46.8932,5.6764,-4.6461
137.100000,2,4,56568.542,0.000,39.4631,1,181.9912,46.8914,5.7421,-4.2539
137.100000,3,0,-56568.542,28284.271,39.4631,1,182.1159,47.2184,5.9444,-3.5810
137.100000,3,1,-28284.271,28284.271,39.4631,1,182.0239,47.6314,6.4494,-3.9111
137.100000,3,2,0.000,28284.271,39.4631,1,181.9388,46.8182,5.7214,-4.8810
137.100000,3,3,28284.271,28284.271,39.4631,1,181.8608,47.3739,6.3551,-3.9610
137.100000,3,4,56568.542,28284.271,39.4631,1,181.7904,46.3276,5.3792,-5.0596
137.100000,4,0,-56568.542,56568.542,39.4631,1,181.9290,47.3418,6.2548,-1.1726
137.100000,4,1,-28284.271,56568.542,39.4631,1,181.8333,47.3518,6.3605,-3.7132
137.100000,4,2,0.000,56568.542,39.4631,1,181.7446,47.5134,6.6108,-3.8695
137.100000,4,3,28284.271,56568.542,39.4631,1,181.6634,46.2317,5.4103,-5.3047
137.100000,4,4,56568.542,56568.542,39.4631,1,181.5899,46.5328,5.7848,-4.4936
137.200000,0,0,-56568.542,-56568.542,39.4329,1,182.6857,47.2248,5.3811,-4.3267
137.200000,0,1,-28284.271,-56568.542,39.4329,1,182.6041,46.3423,4.5802,-5.5845
137.200000,0,2,0.000,-56568.542,39.4329,1,182.5286,47.5756,5.8890,-3.9363
137.200000,0,3,28284.271,-56568.542,39.4329,1,182.4597,46.9895,5.3717,-4.3181
137.200000,0,4,56568.542,-56568.542,39.4329,1,182.3977,47.2829,5.7272,-2.2432
137.200000,1,0,-56568.542,-28284.271,39.4329,1,182.4969,46.3430,4.6881,-5.6456
137.200000,1,1,-28284.271,-28284.271,39.4329,1,182.4120,47.3335,5.7635,-4.4478
137.200000,1,2,0.000,-28284.271,39.4329,1,182.3335,46.7911,5.2996,-5.0112
137.200000,1,3,28284.271,-28284.271,39.4329,1,182.2617,47.6237,6.2040,-3.6708
137.200000,1,4,56568.542,-28284.271,39.4329,1,182.1970,46.7478,5.3927,-4.1240
137.200000,2,0,-56568.542,0.000,39.4329,1,182.3084,47.0783,5.6118,-4.4855
137.200000,2,1,-28284.271,0.000,39.4329,1,182.2200,46.9292,5.5511,-4.9751
137.200000,2,2,0.000,0.000,39.4329,1,182.1383,47.7125,6.4161,-3.6832
137.200000,2,3,28284.271,0.000,39.4329,1,182.0636,46.8942,5.6726,-4.6526
137.200000,2,4,56568.542,0.000,39.4329,1,181.9961,46.8926,5.7384,-4.2594
137.200000,3,0,-56568.542,28284.271,39.4329,1,182.1205,47.2177,5.9392,-3.5882
137.200000,3,1,-28284.271,28284.271,39.4329,1,182.0286,47.6319,6.4453,-3.9178
137.200000,3,2,0.000,28284.271,39.4329,1,181.9435,46.8183,5.7168,-4.8878
137.200000,3,3,28284.271,28284.271,39.4329,1,181.8656,47.3742,6.3506,-3.9678
137.200000,3,4,56568.542,28284.271,39.4329,1,181.7952,46.3302,5.3769,-5.0626
137.200000,4,0,-56568.542,56568.542,39.4329,1,181.9335,47.3442,6.2527,-1.1797
137.200000,4,1,-28284.271,56568.542,39.4329,1,181.8379,47.3505,6.3545,-3.7227
137.200000,4,2,0.000,56568.542,39.4329,1,181.7493,47.5143,6.6070,-3.8748
137.200000,4,3,28284.271,56568.542,39.4329,1,181.6681,46.2367,5.4105,-5.3044
137.200000,4,4,56568.542,56568.542,39.4329,1,181.5948,46.5355,5.7827,-4.4965
137.300000,0,0,-56568.542,-56568.542,39.4027,1,182.6903,47.2258,5.3774,-4.3317
137.300000,0,1,-28284.271,-56568.542,39.4027,1,182.6088,46.3462,4.5794,-5.5858
137.300000,0,2,0.000,-56568.542,39.4027,1,182.5334,47.5759,5.8845,-3.9430
137.300000,0,3,28284.271,-56568.542,39.4027,1,182.4646,46.9885,5.3659,-4.3270
137.300000,0,4,56568.542,-56568.542,39.4027,1,182.4026,47.2840,5.7234,-2.2506
137.300000,1,0,-56568.542,-28284.271,39.4027,1,182.5015,46.3429,4.6833,-5.6513
137.300000,1,1,-28284.271,-28284.271,39.4027,1,182.4167,47.3339,5.7592,-4.4541
137.300000,1,2,0.000,-28284.271,39.4027,1,182.3382,46.7915,5.2952,-5.0176
137.300000,1,3,28284.271,-28284.271,39.4027,1,182.2665,47.6240,6.1995,-3.6786
137.300000,1,4,56568.542,-28284.271,39.4027,1,182.2019,46.7479,5.3879,-4.1307
137.300000,2,0,-56568.542,0.000,39.4027,1,182.3130,47.0792,5.6082,-4.4903
137.300000,2,1,-28284.271,0.000,39.4027,1,182.2247,46.9300,5.5473,-4.9812
137.300000,2,2,0.000,0.000,39.4027,1,182.1431,47.7125,6.4114,-3.6910
137.300000,2,3,28284.271,0.000,39.4027,1,182.0684,46.8953,5.6688,-4.6591
137.300000,2,4,56568.542,0.000,39.4027,1,182.0010,46.8938,5.7347,-4.2648
137.300000,3,0,-56568.542,28284.271,39.4027,1,182.1250,47.2171,5.9341,-3.5954
137.300000,3,1,-28284.271,28284.271,39.4027,1,182.0332,47.6324,6.4412,-3.9244
137.300000,3,2,0.000,28284.271,39.4027,1,181.9482,46.8184,5.7121,-4.8946
137.300000,3,3,28284.271,28284.271,39.4027,1,181.8704,47.3746,6.3461,-3.9746
137.300000,3,4,56568.542,28284.271,39.4027,1,181.8001,46.3327,5.3746,-5.0655
137.300000,4,0,-56568.542,56568.542,39.4027,1,181.9380,47.3466,6.2506,-1.1869
137.300000,4,1,-28284.271,56568.542,39.4027,1,181.8425,47.3491,6.3486,-3.7322
137.300000,4,2,0.000,56568.542,39.4027,1,181.7540,47.5152,6.6032,-3.8801
137.300000,4,3,28284.271,56568.542,39.4027,1,181.6729,46.2416,5.4107,-5.3042
137.300000,4,4,56568.542,56568.542,39.4027,1,181.5996,46.5382,5.7806,-4.4994
137.400000,0,0,-56568.542,-56568.542,39.3726,1,182.6950,47.2267,5.3737,-4.3367
137.400000,0,1,-28284.271,-56568.542,39.3726,1,182.6135,46.3502,4.5787,-5.5873
137.400000,0,2,0.000,-56568.542,39.3726,1,182.5382,47.5762,5.8799,-3.9498
137.400000,0,3,28284.271,-56568.542,39.3726,1,182.4694,46.9875,5.3600,-4.3360
137.400000,0,4,56568.542,-56568.542,39.3726,1,182.4075,47.2852,5.7196,-2.2581
137.400000,1,0,-56568.542,-28284.271,39.3726,1,182.5061,46.3427,4.6786,-5.6571
137.400000,1,1,-28284.271,-28284.271,39.3726,1,182.4213,47.3344,5.7550,-4.4604
137.400000,1,2,0.000,-28284.271,39.3726,1,182.3430,46.7920,5.2909,-5.0241
137.400000,1,3,28284.271,-28284.271,39.3726,1,182.2714,47.6244,6.1949,-3.6865
137.400000,1,4,56568.542,-28284.271,39.3726,1,182.2068,46.7480,5.3831,-4.1374
137.400000,2,0,-56568.542,0.000,39.3726,1,182.3175,47.0801,5.6045,-4.4951
137.400000,2,1,-28284.271,0.000,39.3726,1,182.2294,46.9309,5.5435,-4.9873
137.400000,2,2,0.000,0.000,39.3726,1,182.1478,47.7125,6.4066,-3.6989
137.400000,2,3,28284.271,0.000,39.3726,1,182.0732,46.8963,5.6651,-4.6657
137.400000,2,4,56568.542,0.000,39.3726,1,182.0059,46.8950,5.7310,-4.2703
137.400000,3,0,-56568.542,28284.271,39.3726,1,182.1296,47.2165,5.9289,-3.6026
137.400000,3,1,-28284.271,28284.271,39.3726,1,182.0378,47.6329,6.4370,-3.9311
137.400000,3,2,0.000,28284.271,39.3726,1,181.9529,46.8184,5.7075,-4.9014
137.400000,3,3,28284.271,28284.271,39.3726,1,181.8752,47.3749,6.3417,-3.9814
137.400000,3,4,56568.542,28284.271,39.3726,1,181.8050,46.3353,5.3723,-5.0685
137.400000,4,0,-56568.542,56568.542,39.3726,1,181.9425,47.3490,6.2485,-1.1940
137.400000,4,1,-28284.271,56568.542,39.3726,1,181.8471,47.3478,6.3426,-3.7416
137.400000,4,2,0.000,56568.542,39.3726,1,181.7587,47.5161,6.5994,-3.8853
137.400000,4,3,28284.271,56568.542,39.3726,1,181.6776,46.2466,5.4109,-5.3040
137.400000,4,4,56568.542,56568.542,39.3726,1,181.6044,46.5409,5.7785,-4.5024
137.500000,0,0,-56568.542,-56568.542,39.3425,1,182.6996,47.2276,5.3700,-4.3418
137.500000,0,1,-28284.271,-56568.542,39.3425,1,182.6182,46.3542,4.5780,-5.5887
137.500000,0,2,0.000,-56568.542,39.3425,1,182.5430,47.5764,5.8754,-3.9566
137.500000,0,3,28284.271,-56568.542,39.3425,1,182.4743,46.9865,5.3542,-4.3450
137.500000,0,4,56568.542,-56568.542,39.3425,1,182.4124,47.2863,5.7159,-2.2655
137.500000,1,0,-56568.542,-28284.271,39.3425,1,182.5107,46.3426,4.6739,-5.6628
137.500000,1,1,-28284.271,-28284.271,39.3425,1,182.4260,47.3348,5.7508,-4.4668
137.500000,1,2,0.000,-28284.271,39.3425,1,182.3477,46.7924,5.2866,-5.0306
137.500000,1,3,28284.271,-28284.271,39.3425,1,182.2762,47.6247,6.1904,-3.6944
137.500000,1,4,56568.542,-28284.271,39.3425,1,182.2117,46.7481,5.3783,-4.1441
137.500000,2,0,-56568.542,0.000,39.3425,1,182.3221,47.0810,5.6008,-4.4999
137.500000,2,1,-28284.271,0.000,39.3425,1,182.2340,46.9318,5.5397,-4.9934
137.500000,2,2,0.000,0.000,39.3425,1,182.1525,47.7125,6.4019,-3.7067
137.500000,2,3,28284.271,0.000,39.3425,1,182.0780,46.8973,5.6613,-4.6722
137.500000,2,4,56568.542,0.000,39.3425,1,182.0108,46.8961,5.7273,-4.2757
137.500000,3,0,-56568.542,28284.271,39.3425,1,182.1341,47.2159,5.9237,-3.6099
137.500000,3,1,-28284.271,28284.271,39.3425,1,182.0425,47.6334,6.4328,-3.9378
137.500000,3,2,0.000,28284.271,39.3425,1,181.9576,46.8185,5.7029,-4.9082
137.500000,3,3,28284.271,28284.271,39.3425,1,181.8800,47.3752,6.3372,-3.9882
137.500000,3,4,56568.542,28284.271,39.3425,1,181.8098,46.3378,5.3699,-5.0715
137.500000,4,0,-56568.542,56568.542,39.3425,1,181.9470,47.3514,6.2464,-1.2012
137.500000,4,1,-28284.271,56568.542,39.3425,1,181.8517,47.3464,6.3367,-3.7511
137.500000,4,2,0.000,56568.542,39.3425,1,181.7633,47.5170,6.5957,-3.8906
137.500000,4,3,28284.271,56568.542,39.3425,1,181.6824,46.2515,5.4111,-5.3039
137.500000,4,4,56568.542,56568.542,39.3425,1,181.6093,46.5436,5.7763,-4.5053
137.600000,0,0,-56568.542,-56568.542,39.3123,1,182.7042,47.2285,5.3663,-4.3469
137.600000,0,1,-28284.271,-56568.542,39.3123,1,182.6229,46.3581,4.5772,-5.5901
137.600000,0,2,0.000,-56568.542,39.3123,1,182.5477,47.5767,5.8709,-3.9634
137.600000,0,3,28284.271,-56568.542,39.3123,1,182.4791,46.9856,5.3484,-4.3539
137.600000,0,4,56568.542,-56568.542,39.3123,1,182.4173,47.2875,5.7121,-2.2729
137.600000,1,0,-56568.542,-28284.271,39.3123,1,182.5153,46.3425,4.6691,-5.6685
137.600000,1,1,-28284.271,-28284.271,39.3123,1,182.4307,47.3353,5.7465,-4.4731
137.600000,1,2,0.000,-28284.271,39.3123,1,182.3525,46.7929,5.2823,-5.0371
137.600000,1,3,28284.271,-28284.271,39.3123,1,182.2810,47.6250,6.1859,-3.7023
137.600000,1,4,56568.542,-28284.271,39.3123,1,182.2166,46.7482,5.3735,-4.1508
137.600000,2,0,-56568.542,0.000,39.3123,1,182.3267,47.0819,5.5972,-4.5047
137.600000,2,1,-28284.271,0.000,39.3123,1,182.2387,46.9326,5.5359,-4.9995
137.600000,2,2,0.000,0.000,39.3123,1,182.1573,47.7125,6.3971,-3.7146
137.600000,2,3,28284.271,0.000,39.3123,1,182.0828,46.8984,5.6575,-4.6787
137.600000,2,4,56568.542,0.000,39.3123,1,182.0157,46.8973,5.7236,-4.2811
137.600000,3,0,-56568.542,28284.271,39.3123,1,182.1387,47.2153,5.9186,-3.6171
137.600000,3,1,-28284.271,28284.271,39.3123,1,182.0471,47.6338,6.4287,-3.9445
137.600000,3,2,0.000,28284.271,39.3123,1,181.9624,46.8186,5.6982,-4.9150
137.600000,3,3,28284.271,28284.271,39.3123,1,181.8848,47.3755,6.3327,-3.9950
137.600000,3,4,56568.542,28284.271,39.3123,1,181.8147,46.3403,5.3676,-5.0745
137.600000,4,0,-56568.542,56568.542,39.3123,1,181.9515,47.3538,6.2443,-1.2083
137.600000,4,1,-28284.271,56568.542,39.3123,1,181.8563,47.3451,6.3308,-3.7605
137.600000,4,2,0.000,56568.542,39.3123,1,181.7680,47.5179,6.5919,-3.8959
137.600000,4,3,28284.271,56568.542,39.3123,1,181.6872,46.2564,5.4112,-5.3038
