time_s,elevation_deg,user_id,beam_id,path_loss_dB,sinr_dB,snr_dB,beam_gain_dB
479.000000000,38.601156208,26,9,181.728892208,-5.446028651,6.820291351,47.707221952
479.000000000,38.601156208,27,9,181.726831876,-5.441418948,6.824742649,47.709612919
479.000000000,38.601156208,28,9,181.726116124,-5.439656729,6.826403298,47.710557815
479.000000000,38.601156208,29,9,181.726831876,-5.441418931,6.824742654,47.709612924
479.000000000,38.601156208,30,9,181.728892208,-5.446028620,6.820291359,47.707221961
479.000000000,38.601156208,31,9,181.732047105,-5.451755904,6.814421797,47.704507295
479.000000000,38.601156208,32,9,181.735914328,-5.456579724,6.808789413,47.702742135
479.000000000,38.601156208,33,9,181.740026322,-5.459055866,6.804688067,47.702752782
479.000000000,38.601156208,34,9,181.743887124,-5.458892641,6.802607172,47.704532689
479.000000000,38.601156208,35,9,181.747032184,-5.456979090,6.802177940,47.707248517
479.000000000,38.601156208,36,9,181.749083864,-5.454869305,6.802509926,47.709632184
480.000000000,38.267661703,0,9,181.792745427,-5.544788177,6.761680170,47.712463990
480.000000000,38.267661703,1,9,181.796688748,-5.547148258,6.757533679,47.712260821
480.000000000,38.267661703,2,9,181.794718239,-5.546980231,6.758837008,47.711593641
480.000000000,38.267661703,3,9,181.790774796,-5.544770911,6.762779526,47.711592716
480.000000000,38.267661703,4,9,181.788801860,-5.542727831,6.765420036,47.712260289
480.000000000,38.267661703,5,9,181.790774796,-5.544770901,6.762779527,47.711592716
480.000000000,38.267661703,6,9,181.794718239,-5.546980223,6.758837008,47.711593640
480.000000000,38.267661703,7,9,181.800631822,-5.549806417,6.752982147,47.711652363
480.000000000,38.267661703,8,9,181.799576796,-5.550462359,6.753148573,47.710763763
480.000000000,38.267661703,9,9,181.796693230,-5.551343431,6.754252632,47.708984256
480.000000000,38.267661703,10,9,181.792751407,-5.550387581,6.757300750,47.708090551
480.000000000,38.267661703,11,9,181.788806349,-5.546931819,6.762132113,47.708976855
480.000000000,38.267661703,12,9,181.785916311,-5.542812969,6.766802329,47.710757033
480.000000000,38.267661703,13,9,181.784858049,-5.540968894,6.768751667,47.711648109
480.000000000,38.267661703,14,9,181.785916311,-5.542812955,6.766802332,47.710757036
480.000000000,38.267661703,15,9,181.788806349,-5.546931797,6.762132116,47.708976858
480.000000000,38.267661703,16,9,181.792751407,-5.550387559,6.757300750,47.708090551
480.000000000,38.267661703,17,9,181.796693230,-5.551343416,6.754252630,47.708984253
480.000000000,38.267661703,18,9,181.799576796,-5.550462352,6.753148570,47.710763760
480.000000000,38.267661703,19,9,181.804574647,-5.552761015,6.748027129,47.710640169
480.000000000,38.267661703,20,9,181.803862892,-5.553673969,6.747804246,47.709705531
480.000000000,38.267661703,21,9,181.801812885,-5.555849135,6.747485536,47.707336814
480.000000000,38.267661703,22,9,181.798670396,-5.557873908,6.747929261,47.704638051
480.000000000,38.267661703,23,9,181.794812754,-5.558191772,6.750018230,47.702869378
480.000000000,38.267661703,24,9,181.790704134,-5.555902124,6.754116363,47.702858890
480.000000000,38.267661703,25,9,181.786840089,-5.551274058,6.759734590,47.704613073
480.000000000,38.267661703,26,9,181.783687790,-5.545720977,6.765584609,47.707310793
480.000000000,38.267661703,27,9,181.781629157,-5.541232040,6.770019270,47.709686820
480.000000000,38.267661703,28,9,181.780913995,-5.539513063,6.771673423,47.710625811
480.000000000,38.267661703,29,9,181.781629157,-5.541232023,6.770019275,47.709686826
480.000000000,38.267661703,30,9,181.783687790,-5.545720948,6.765584617,47.707310801
480.000000000,38.267661703,31,9,181.786840089,-5.551274021,6.759734597,47.704613080
480.000000000,38.267661703,32,9,181.790704134,-5.555902089,6.754116367,47.702858894
480.000000000,38.267661703,33,9,181.794812754,-5.558191743,6.750018228,47.702869376
480.000000000,38.267661703,34,9,181.798670396,-5.557873888,6.747929255,47.704638045
480.000000000,38.267661703,35,9,181.801812885,-5.555849123,6.747485529,47.707336807
480.000000000,38.267661703,36,9,181.803862892,-5.553673964,6.747804242,47.709705527
481.000000000,37.937753109,0,9,181.847486314,-5.641980591,6.706939283,47.712463990
481.000000000,37.937753109,1,9,181.851426039,-5.644163344,6.702803627,47.712268060
481.000000000,37.937753109,2,9,181.849457319,-5.644071107,6.704109449,47.711605161
481.000000000,37.937753109,3,9,181.845517459,-5.642029198,6.708048399,47.711604251
481.000000000,37.937753109,4,9,181.843546319,-5.640077715,6.710682835,47.712267548
481.000000000,37.937753109,5,9,181.845517459,-5.642029188,6.708048399,47.711604252
481.000000000,37.937753109,6,9,181.849457319,-5.644071100,6.704109448,47.711605160
481.000000000,37.937753109,7,9,181.855365493,-5.646624461,6.698277393,47.711681279
481.000000000,37.937753109,8,9,181.854311422,-5.647314678,6.698448566,47.710798382
481.000000000,37.937753109,9,9,181.851430470,-5.648297151,6.699561446,47.709030309
481.000000000,37.937753109,10,9,181.847492226,-5.647498134,6.702611757,47.708142376
481.000000000,37.937753109,11,9,181.843550756,-5.644220280,6.707433883,47.709023033
481.000000000,37.937753109,12,9,181.840663352,-5.640244977,6.712090069,47.710791814
481.000000000,37.937753109,13,9,181.839606055,-5.638456249,6.714032733,47.711677181
481.000000000,37.937753109,14,9,181.840663352,-5.640244964,6.712090072,47.710791817
481.000000000,37.937753109,15,9,181.843550756,-5.644220260,6.707433886,47.709023035
481.000000000,37.937753109,16,9,181.847492226,-5.647498114,6.702611756,47.708142376
481.000000000,37.937753109,17,9,181.851430470,-5.648297137,6.699561442,47.709030305
481.000000000,37.937753109,18,9,181.854311422,-5.647314671,6.698448563,47.710798378
481.000000000,37.937753109,19,9,181.859304672,-5.649362445,6.693362081,47.710705146
481.000000000,37.937753109,20,9,181.858593560,-5.650294520,6.693144553,47.709776507
481.000000000,37.937753109,21,9,181.856545408,-5.652528634,6.692839206,47.707423007
481.000000000,37.937753109,22,9,181.853405764,-5.654654905,6.693297458,47.704741616
481.000000000,37.937753109,23,9,181.849551622,-5.655115710,6.695394366,47.702984381
481.000000000,37.937753109,24,9,181.845446735,-5.653000406,6.699488928,47.702974057
481.000000000,37.937753109,25,9,181.841586209,-5.648556972,6.705092458,47.704717061
481.000000000,37.937753109,26,9,181.838436786,-5.643169257,6.710922345,47.707397524
481.000000000,37.937753109,27,9,181.836380033,-5.638795424,6.715339912,47.709758338
481.000000000,37.937753109,28,9,181.835665524,-5.637117744,6.716987397,47.710691315
481.000000000,37.937753109,29,9,181.836380033,-5.638795408,6.715339916,47.709758342
481.000000000,37.937753109,30,9,181.838436786,-5.643169230,6.710922351,47.707397531
481.000000000,37.937753109,31,9,181.841586209,-5.648556939,6.705092464,47.704717066
481.000000000,37.937753109,32,9,181.845446735,-5.653000374,6.699488930,47.702974058
481.000000000,37.937753109,33,9,181.849551622,-5.655115685,6.695394362,47.702984378
481.000000000,37.937753109,34,9,181.853405764,-5.654654888,6.693297451,47.704741609
481.000000000,37.937753109,35,9,181.856545408,-5.652528624,6.692839198,47.707422999
481.000000000,37.937753109,36,9,181.858593560,-5.650294516,6.693144548,47.709776502
482.000000000,37.611382824,0,9,181.902175107,-5.736998376,6.652250490,47.712463990
482.000000000,37.611382824,1,9,181.906110905,-5.739015493,6.648125734,47.712275033
482.000000000,37.611382824,2,9,181.904144138,-5.738993429,6.649433953,47.711616485
482.000000000,37.611382824,3,9,181.900208194,-5.737107900,6.653369003,47.711615591
482.000000000,37.611382824,4,9,181.898239016,-5.735242607,6.655997130,47.712274539
482.000000000,37.611382824,5,9,181.900208194,-5.737107891,6.653369004,47.711615591
482.000000000,37.611382824,6,9,181.904144138,-5.738993422,6.649433953,47.711616484
482.000000000,37.611382824,7,9,181.910046408,-5.741292573,6.643624333,47.711709134
482.000000000,37.611382824,8,9,181.908993381,-5.742013976,6.643800257,47.710832031
482.000000000,37.611382824,9,9,181.906115285,-5.743089507,6.644921900,47.709075578
482.000000000,37.611382824,10,9,181.902180952,-5.742436155,6.647974166,47.708193511
482.000000000,37.611382824,11,9,181.898243403,-5.739325320,6.652786630,47.709068426
482.000000000,37.611382824,12,9,181.895358875,-5.735485779,6.657428354,47.710825622
482.000000000,37.611382824,13,9,181.894302633,-5.733749589,6.659364160,47.711705186
482.000000000,37.611382824,14,9,181.895358875,-5.735485766,6.657428356,47.710825625
482.000000000,37.611382824,15,9,181.898243403,-5.739325300,6.652786633,47.709068429
482.000000000,37.611382824,16,9,181.902180952,-5.742436135,6.647974166,47.708193511
482.000000000,37.611382824,17,9,181.906115285,-5.743089493,6.644921897,47.709075576
482.000000000,37.611382824,18,9,181.908993381,-5.742013970,6.643800254,47.710832029
482.000000000,37.611382824,19,9,181.913981613,-5.743828251,6.638747731,47.710767737
482.000000000,37.611382824,20,9,181.913271204,-5.744777315,6.638535597,47.709845194
482.000000000,37.611382824,21,9,181.911225078,-5.747064282,6.638243687,47.707507158
482.000000000,37.611382824,22,9,181.908088544,-5.749282845,6.638716482,47.704843420
482.000000000,37.611382824,23,9,181.904238225,-5.749875519,6.640821187,47.703097805
482.000000000,37.611382824,24,9,181.900137418,-5.747923062,6.644911831,47.703087642
482.000000000,37.611382824,25,9,181.896280736,-5.743653743,6.650500152,47.704819281
482.000000000,37.611382824,26,9,181.893134453,-5.738423036,6.656309355,47.707482201
482.000000000,37.611382824,27,9,181.891079754,-5.734158961,6.660709403,47.709827550
482.000000000,37.611382824,28,9,181.890365959,-5.732520742,6.662350062,47.710754414
482.000000000,37.611382824,29,9,181.891079754,-5.734158945,6.660709408,47.709827555
482.000000000,37.611382824,30,9,181.893134453,-5.738423009,6.656309362,47.707482209
482.000000000,37.611382824,31,9,181.896280736,-5.743653710,6.650500158,47.704819287
482.000000000,37.611382824,32,9,181.900137418,-5.747923030,6.644911834,47.703087645
482.000000000,37.611382824,33,9,181.904238225,-5.749875493,6.640821185,47.703097803
482.000000000,37.611382824,34,9,181.908088544,-5.749282827,6.638716476,47.704843413
482.000000000,37.611382824,35,9,181.911225078,-5.747064272,6.638243680,47.707507151
482.000000000,37.611382824,36,9,181.913271204,-5.744777311,6.638535592,47.709845190
483.000000000,37.288503620,0,9,181.956807299,-5.829890951,6.597618298,47.712463990
483.000000000,37.288503620,1,9,181.960738853,-5.831753472,6.593504503,47.712281749
483.000000000,37.288503620,2,9,181.958774199,-5.831796272,6.594815024,47.711627616
483.000000000,37.288503620,3,9,181.954842488,-5.830056701,6.598745856,47.711626737
483.000000000,37.288503620,4,9,181.952875430,-5.828272490,6.601367451,47.712281274
483.000000000,37.288503620,5,9,181.954842488,-5.830056691,6.598745858,47.711626739
483.000000000,37.288503620,6,9,181.958774199,-5.831796264,6.594815025,47.711627617
483.000000000,37.288503620,7,9,181.964670089,-5.833858788,6.589027482,47.711735964
483.000000000,37.288503620,8,9,181.963618191,-5.834608457,6.589208158,47.710864742
483.000000000,37.288503620,9,9,181.960743183,-5.835769153,6.590338502,47.709120079
483.000000000,37.288503620,10,9,181.956813077,-5.835250908,6.593392490,47.708243961
483.000000000,37.288503620,11,9,181.952879767,-5.832296806,6.598194887,47.709113048
483.000000000,37.288503620,12,9,181.949998349,-5.828585679,6.602821744,47.710858487
483.000000000,37.288503620,13,9,181.948943246,-5.826899376,6.604750522,47.711732162
483.000000000,37.288503620,14,9,181.949998349,-5.828585665,6.602821748,47.710858491
483.000000000,37.288503620,15,9,181.952879767,-5.832296785,6.598194892,47.709113053
483.000000000,37.288503620,16,9,181.956813077,-5.835250887,6.593392492,47.708243963
483.000000000,37.288503620,17,9,181.960743183,-5.835769138,6.590338502,47.709120078
483.000000000,37.288503620,18,9,181.963618191,-5.834608449,6.589208156,47.710864741
483.000000000,37.288503620,19,9,181.968601006,-5.836205648,6.584188629,47.710828028
483.000000000,37.288503620,20,9,181.967891357,-5.837169685,6.583981920,47.709911670
483.000000000,37.288503620,21,9,181.965847421,-5.839503739,6.583703509,47.707589323
483.000000000,37.288503620,22,9,181.962714249,-5.841805880,6.584190851,47.704943493
483.000000000,37.288503620,23,9,181.958868064,-5.842519954,6.586303209,47.703209666
483.000000000,37.288503620,24,9,181.954771667,-5.840719481,6.590389601,47.703199662
483.000000000,37.288503620,25,9,181.950919140,-5.836614345,6.595962230,47.704919764
483.000000000,37.288503620,26,9,181.947776252,-5.831532759,6.601750235,47.707564880
483.000000000,37.288503620,27,9,181.945723773,-5.827373399,6.606132368,47.709894534
483.000000000,37.288503620,28,9,181.945010750,-5.825772909,6.607766051,47.710815195
483.000000000,37.288503620,29,9,181.945723773,-5.827373382,6.606132374,47.709894540
483.000000000,37.288503620,30,9,181.947776252,-5.831532730,6.601750244,47.707564890
483.000000000,37.288503620,31,9,181.950919140,-5.836614310,6.595962240,47.704919773
483.000000000,37.288503620,32,9,181.954771667,-5.840719447,6.590389607,47.703199668
483.000000000,37.288503620,33,9,181.958868064,-5.842519926,6.586303210,47.703209667
483.000000000,37.288503620,34,9,181.962714249,-5.841805860,6.584190848,47.704943490
483.000000000,37.288503620,35,9,181.965847421,-5.839503727,6.583703504,47.707589319
483.000000000,37.288503620,36,9,181.967891357,-5.837169680,6.583981916,47.709911667
484.000000000,36.969068657,0,9,182.011378579,-5.920708378,6.543047018,47.712463990
484.000000000,36.969068657,1,9,182.015305585,-5.922426716,6.538944240,47.712288219
484.000000000,36.969068657,2,9,182.013343195,-5.922529366,6.540256971,47.711638559
484.000000000,36.969068657,3,9,182.009416021,-5.920925922,6.544183280,47.711637695
484.000000000,36.969068657,4,9,182.007451236,-5.919217977,6.546798132,47.712287761
484.000000000,36.969068657,5,9,182.009416021,-5.920925912,6.544183283,47.711637697
484.000000000,36.969068657,6,9,182.013343195,-5.922529358,6.540256972,47.711638560
484.000000000,36.969068657,7,9,182.019232252,-5.924371830,6.534491163,47.711761808
484.000000000,36.969068657,8,9,182.018181564,-5.925147005,6.534676585,47.710896543
484.000000000,36.969068657,9,9,182.015309866,-5.926385417,6.535815564,47.709163824
484.000000000,36.969068657,10,9,182.011384291,-5.925992316,6.538871047,47.708293732
484.000000000,36.969068657,11,9,182.007455523,-5.923185244,6.543662995,47.709156912
484.000000000,36.969068657,12,9,182.004577438,-5.919595602,6.548274606,47.710890437
484.000000000,36.969068657,13,9,182.003523556,-5.917956689,6.550196196,47.711758146
484.000000000,36.969068657,14,9,182.004577438,-5.919595588,6.548274611,47.710890442
484.000000000,36.969068657,15,9,182.007455523,-5.923185222,6.543663002,47.709156918
484.000000000,36.969068657,16,9,182.011384291,-5.925992294,6.538871051,47.708293736
484.000000000,36.969068657,17,9,182.015309866,-5.926385401,6.535815565,47.709163825
484.000000000,36.969068657,18,9,182.018181564,-5.925146998,6.534676585,47.710896543
484.000000000,36.969068657,19,9,182.023158579,-5.926542577,6.529689128,47.710886101
484.000000000,36.969068657,20,9,182.022449745,-5.927519679,6.529487870,47.709976009
484.000000000,36.969068657,21,9,182.020408158,-5.929895371,6.529223006,47.707669557
484.000000000,36.969068657,22,9,182.017278589,-5.932272864,6.529724886,47.705041869
484.000000000,36.969068657,23,9,182.013436834,-5.933098454,6.531844752,47.703319979
484.000000000,36.969068657,24,9,182.009345164,-5.931439715,6.535926575,47.703310132
484.000000000,36.969068657,25,9,182.005497090,-5.927489396,6.541483059,47.705018542
484.000000000,36.969068657,26,9,182.002357840,-5.922549495,6.547249383,47.707645617
484.000000000,36.969068657,27,9,182.000307739,-5.918490099,6.551613233,47.709959366
484.000000000,36.969068657,28,9,181.999595543,-5.916925708,6.553239803,47.710873740
484.000000000,36.969068657,29,9,182.000307739,-5.918490083,6.551613240,47.709959373
484.000000000,36.969068657,30,9,182.002357840,-5.922549466,6.547249394,47.707645627
484.000000000,36.969068657,31,9,182.005497090,-5.927489361,6.541483070,47.705018553
484.000000000,36.969068657,32,9,182.009345164,-5.931439680,6.535926583,47.703310140
484.000000000,36.969068657,33,9,182.013436834,-5.933098425,6.531844756,47.703319983
484.000000000,36.969068657,34,9,182.017278589,-5.932272843,6.529724885,47.705041868
484.000000000,36.969068657,35,9,182.020408158,-5.929895358,6.529223003,47.707669554
484.000000000,36.969068657,36,9,182.022449745,-5.927519673,6.529487868,47.709976006
485.000000000,36.653031500,0,9,182.065884824,-6.009501124,6.488540773,47.712463990
485.000000000,36.653031500,1,9,182.069806993,-6.011085084,6.484449064,47.712294450
485.000000000,36.653031500,2,9,182.067847011,-6.011242860,6.485763912,47.711649317
485.000000000,36.653031500,3,9,182.063924664,-6.009766278,6.489685409,47.711648467
485.000000000,36.653031500,4,9,182.061962297,-6.008130061,6.492293319,47.712294009
485.000000000,36.653031500,5,9,182.063924664,-6.009766268,6.489685411,47.711648469
485.000000000,36.653031500,6,9,182.067847011,-6.011242853,6.485763912,47.711649317
485.000000000,36.653031500,7,9,182.073728803,-6.012880878,6.480019505,47.711786701
485.000000000,36.653031500,8,9,182.072679402,-6.013678958,6.480209669,47.710927464
485.000000000,36.653031500,9,9,182.069811225,-6.014988061,6.481357210,47.709206829
485.000000000,36.653031500,10,9,182.065890471,-6.014710715,6.484413967,47.708342832
485.000000000,36.653031500,11,9,182.061966536,-6.012041534,6.489195105,47.709200034
485.000000000,36.653031500,12,9,182.059091996,-6.008566852,6.493791114,47.710921504
485.000000000,36.653031500,13,9,182.058039414,-6.006972977,6.495705366,47.711783173
485.000000000,36.653031500,14,9,182.059091996,-6.008566839,6.493791118,47.710921507
485.000000000,36.653031500,15,9,182.061966536,-6.012041514,6.489195109,47.709200039
485.000000000,36.653031500,16,9,182.065890471,-6.014710696,6.484413969,47.708342834
485.000000000,36.653031500,17,9,182.069811225,-6.014988048,6.481357209,47.709206828
485.000000000,36.653031500,18,9,182.072679402,-6.013678951,6.480209667,47.710927462
485.000000000,36.653031500,19,9,182.077650252,-6.014887460,6.475253391,47.710942036
485.000000000,36.653031500,20,9,182.076942285,-6.015875829,6.475057606,47.710038285
485.000000000,36.653031500,21,9,182.074903196,-6.018288021,6.474806325,47.707747914
485.000000000,36.653031500,22,9,182.071777462,-6.020733110,6.475322723,47.705138578
485.000000000,36.653031500,23,9,182.067940420,-6.021660902,6.477449949,47.703428763
485.000000000,36.653031500,24,9,182.063853779,-6.020134237,6.481526898,47.703419070
485.000000000,36.653031500,25,9,182.060010442,-6.016329912,6.487066812,47.705115647
485.000000000,36.653031500,26,9,182.056875063,-6.011524696,6.492811007,47.707724464
485.000000000,36.653031500,27,9,182.054827493,-6.007560792,6.497156232,47.710022119
485.000000000,36.653031500,28,9,182.054116176,-6.006030964,6.498775560,47.710930130
485.000000000,36.653031500,29,9,182.054827493,-6.007560776,6.497156238,47.710022124
485.000000000,36.653031500,30,9,182.056875063,-6.011524669,6.492811016,47.707724473
485.000000000,36.653031500,31,9,182.060010442,-6.016329880,6.487066820,47.705115656
485.000000000,36.653031500,32,9,182.063853779,-6.020134206,6.481526903,47.703419075
485.000000000,36.653031500,33,9,182.067940420,-6.021660876,6.477449950,47.703428763
485.000000000,36.653031500,34,9,182.071777462,-6.020733093,6.475322719,47.705138574
485.000000000,36.653031500,35,9,182.074903196,-6.018288011,6.474806320,47.707747909
485.000000000,36.653031500,36,9,182.076942285,-6.015875825,6.475057603,47.710038281
486.000000000,36.340346135,0,9,182.120322095,-6.096319839,6.434103502,47.712463990
486.000000000,36.340346135,1,9,182.124239150,-6.097778645,6.430022908,47.712300452
486.000000000,36.340346135,2,9,182.122281717,-6.097987102,6.431339782,47.711659892
486.000000000,36.340346135,3,9,182.118364473,-6.096628663,6.435256191,47.711659057
486.000000000,36.340346135,4,9,182.116404663,-6.095059907,6.437856971,47.712300027
486.000000000,36.340346135,5,9,182.118364473,-6.096628656,6.435256191,47.711659057
486.000000000,36.340346135,6,9,182.122281717,-6.097987096,6.431339781,47.711659891
486.000000000,36.340346135,7,9,182.128155827,-6.099435350,6.425616456,47.711810677
486.000000000,36.340346135,8,9,182.127107788,-6.100253886,6.425811350,47.710957531
486.000000000,36.340346135,9,9,182.124243335,-6.101627071,6.426967377,47.709249105
486.000000000,36.340346135,10,9,182.120327679,-6.101456644,6.430025194,47.708391267
486.000000000,36.340346135,11,9,182.116408854,-6.098916751,6.434795179,47.709242427
486.000000000,36.340346135,12,9,182.113538063,-6.095550889,6.439375256,47.710951712
486.000000000,36.340346135,13,9,182.112486854,-6.093999839,6.441282031,47.711807279
486.000000000,36.340346135,14,9,182.113538063,-6.095550878,6.439375258,47.710951714
486.000000000,36.340346135,15,9,182.116408854,-6.098916734,6.434795181,47.709242428
486.000000000,36.340346135,16,9,182.120327679,-6.101456629,6.430025193,47.708391265
486.000000000,36.340346135,17,9,182.124243335,-6.101627061,6.426967373,47.709249102
486.000000000,36.340346135,18,9,182.127107788,-6.100253881,6.425811346,47.710957528
486.000000000,36.340346135,19,9,182.132072124,-6.101288993,6.420885393,47.710995911
486.000000000,36.340346135,20,9,182.131365074,-6.102286938,6.420695099,47.710098566
486.000000000,36.340346135,21,9,182.129328627,-6.104730793,6.420457423,47.707824443
486.000000000,36.340346135,22,9,182.126206948,-6.107236178,6.420988308,47.705233649
486.000000000,36.340346135,23,9,182.122374891,-6.108257403,6.423122747,47.703536031
486.000000000,36.340346135,24,9,182.118293567,-6.106853723,6.427194531,47.703526491
486.000000000,36.340346135,25,9,182.114455240,-6.103187090,6.432717475,47.705211108
486.000000000,36.340346135,26,9,182.111323953,-6.098509971,6.438439126,47.707801473
486.000000000,36.340346135,27,9,182.109279058,-6.094637350,6.442765411,47.710082862
486.000000000,36.340346135,28,9,182.108568672,-6.093140643,6.444377378,47.710984443
486.000000000,36.340346135,29,9,182.109279058,-6.094637337,6.442765414,47.710082866
486.000000000,36.340346135,30,9,182.111323953,-6.098509948,6.438439132,47.707801479
486.000000000,36.340346135,31,9,182.114455240,-6.103187063,6.432717479,47.705211112
486.000000000,36.340346135,32,9,182.118293567,-6.106853698,6.427194531,47.703526492
486.000000000,36.340346135,33,9,182.122374891,-6.108257383,6.423122743,47.703536027
486.000000000,36.340346135,34,9,182.126206948,-6.107236165,6.420988300,47.705233641
486.000000000,36.340346135,35,9,182.129328627,-6.104730787,6.420457415,47.707824435
486.000000000,36.340346135,36,9,182.131365074,-6.102286935,6.420695094,47.710098561
487.000000000,36.030966979,0,9,182.174686634,-6.181215167,6.379738963,47.712463990
487.000000000,36.030966979,1,9,182.178598311,-6.182557487,6.375669528,47.712306233
487.000000000,36.030966979,2,9,182.176643557,-6.182812448,6.376988338,47.711670288
487.000000000,36.030966979,3,9,182.172731682,-6.181563958,6.380899392,47.711669467
487.000000000,36.030966979,4,9,182.170774560,-6.180058646,6.383492870,47.712305824
487.000000000,36.030966979,5,9,182.172731682,-6.181563949,6.380899393,47.711669469
487.000000000,36.030966979,6,9,182.176643557,-6.182812441,6.376988338,47.711670288
487.000000000,36.030966979,7,9,182.182509592,-6.184084709,6.371285784,47.711833769
487.000000000,36.030966979,8,9,182.181462985,-6.184921402,6.371485391,47.710986769
487.000000000,36.030966979,9,9,182.178602449,-6.186352459,6.372649822,47.709290664
487.000000000,36.030966979,10,9,182.174692155,-6.186280645,6.375708490,47.708439037
487.000000000,36.030966979,11,9,182.170778704,-6.183861954,6.380467001,47.709284098
487.000000000,36.030966979,12,9,182.167911856,-6.180599139,6.385030839,47.710981088
487.000000000,36.030966979,13,9,182.166862092,-6.179088833,6.386930011,47.711830497
487.000000000,36.030966979,14,9,182.167911856,-6.180599127,6.385030843,47.710981092
487.000000000,36.030966979,15,9,182.170778704,-6.183861936,6.380467005,47.709284103
487.000000000,36.030966979,16,9,182.174692155,-6.186280627,6.375708492,47.708439040
487.000000000,36.030966979,17,9,182.178602449,-6.186352447,6.372649821,47.709290663
487.000000000,36.030966979,18,9,182.181462985,-6.184921396,6.371485390,47.710986767
487.000000000,36.030966979,19,9,182.186420474,-6.185795953,6.366588933,47.711047801
487.000000000,36.030966979,20,9,182.185714388,-6.186801884,6.366404138,47.710156920
487.000000000,36.030966979,21,9,182.183680721,-6.189272861,6.366180078,47.707899192
487.000000000,36.030966979,22,9,182.180563306,-6.191831680,6.366725407,47.705327106
487.000000000,36.030966979,23,9,182.176736493,-6.192938098,6.368866908,47.703641794
487.000000000,36.030966979,24,9,182.172660762,-6.191648859,6.372933249,47.703632405
487.000000000,36.030966979,25,9,182.168827703,-6.188112111,6.378438851,47.705304948
487.000000000,36.030966979,26,9,182.165700721,-6.183556895,6.384137576,47.707876690
487.000000000,36.030966979,27,9,182.163658640,-6.179771597,6.388444630,47.710141663
487.000000000,36.030966979,28,9,182.162949231,-6.178306651,6.390049131,47.711036756
487.000000000,36.030966979,29,9,182.163658640,-6.179771583,6.388444635,47.710141669
487.000000000,36.030966979,30,9,182.165700721,-6.183556870,6.384137585,47.707876699
487.000000000,36.030966979,31,9,182.168827703,-6.188112081,6.378438860,47.705304957
487.000000000,36.030966979,32,9,182.172660762,-6.191648830,6.372933255,47.703632411
487.000000000,36.030966979,33,9,182.176736493,-6.192938075,6.368866910,47.703641796
487.000000000,36.030966979,34,9,182.180563306,-6.191831664,6.366725404,47.705327104
487.000000000,36.030966979,35,9,182.183680721,-6.189272851,6.366180073,47.707899187
487.000000000,36.030966979,36,9,182.185714388,-6.186801880,6.366404135,47.710156917
488.000000000,35.724848893,0,9,182.228974852,-6.264237575,6.325450745,47.712463990
488.000000000,35.724848893,1,9,182.232880900,-6.265471543,6.321392507,47.712311801
488.000000000,35.724848893,2,9,182.230928951,-6.265769085,6.322713164,47.711680508
488.000000000,35.724848893,3,9,182.227022697,-6.264622848,6.326618611,47.711679701
488.000000000,35.724848893,4,9,182.225068390,-6.263177213,6.329204623,47.712311407
488.000000000,35.724848893,5,9,182.227022697,-6.264622840,6.326618613,47.711679703
488.000000000,35.724848893,6,9,182.230928951,-6.265769079,6.322713164,47.711680508
488.000000000,35.724848893,7,9,182.236786534,-6.266878296,6.317031084,47.711856011
488.000000000,35.724848893,8,9,182.235741426,-6.267730986,6.317235387,47.711015206
488.000000000,35.724848893,9,9,182.232884991,-6.269214083,6.318408137,47.709331521
488.000000000,35.724848893,10,9,182.228980311,-6.269233084,6.321467453,47.708486157
488.000000000,35.724848893,11,9,182.225072488,-6.266928001,6.326214186,47.709325067
488.000000000,35.724848893,12,9,182.222209767,-6.263762810,6.330761499,47.711009660
488.000000000,35.724848893,13,9,182.221161517,-6.262291293,6.332652949,47.711852859
488.000000000,35.724848893,14,9,182.222209767,-6.263762799,6.330761503,47.711009663
488.000000000,35.724848893,15,9,182.225072488,-6.266927984,6.326214190,47.709325072
488.000000000,35.724848893,16,9,182.228980311,-6.269233067,6.321467455,47.708486159
488.000000000,35.724848893,17,9,182.232884991,-6.269214071,6.318408136,47.709331520
488.000000000,35.724848893,18,9,182.235741426,-6.267730981,6.317235386,47.711015205
488.000000000,35.724848893,19,9,182.240691751,-6.268457024,6.312367634,47.711097778
488.000000000,35.724848893,20,9,182.239986675,-6.269469448,6.312188346,47.710213414
488.000000000,35.724848893,21,9,182.237955918,-6.271963280,6.311977902,47.707972213
488.000000000,35.724848893,22,9,182.234842969,-6.274569095,6.312537624,47.705418987
488.000000000,35.724848893,23,9,182.231021645,-6.275752970,6.314686038,47.703746077
488.000000000,35.724848893,24,9,182.226951771,-6.274570147,6.318746672,47.703736836
488.000000000,35.724848893,25,9,182.223124228,-6.271155953,6.324234584,47.705397205
488.000000000,35.724848893,26,9,182.220001752,-6.266716819,6.329910024,47.707950170
488.000000000,35.724848893,27,9,182.217962616,-6.263015127,6.334197581,47.710198591
488.000000000,35.724848893,28,9,182.217254232,-6.261580665,6.335794515,47.711087140
488.000000000,35.724848893,29,9,182.217962616,-6.263015114,6.334197586,47.710198596
488.000000000,35.724848893,30,9,182.220001752,-6.266716795,6.329910033,47.707950178
488.000000000,35.724848893,31,9,182.223124228,-6.271155925,6.324234592,47.705397213
488.000000000,35.724848893,32,9,182.226951771,-6.274570120,6.318746677,47.703736841
