time_s,sat_x_m,sat_y_m,sat_z_m,elevation_deg
100.000000000,2123147.338317343,0.000000000,268810.718672331,7.215799658
101.000000000,2115945.263609683,0.000000000,271109.351810443,7.301345684
102.000000000,2108740.700286464,0.000000000,273400.172999467,7.387242868
103.000000000,2101533.656821153,0.000000000,275683.179545112,7.473494548
104.000000000,2094324.141690128,0.000000000,277958.368762276,7.560104103
105.000000000,2087112.163372683,0.000000000,280225.737975053,7.647074953
106.000000000,2079897.730351002,0.000000000,282485.284516736,7.734410560
107.000000000,2072680.851110157,0.000000000,284737.005729814,7.822114430
108.000000000,2065461.534138101,0.000000000,286980.898965983,7.910190112
109.000000000,2058239.787925649,0.000000000,289216.961586145,7.998641200
110.000000000,2051015.620966476,0.000000000,291445.190960411,8.087471331
111.000000000,2043789.041757102,0.000000000,293665.584468105,8.176684189
112.000000000,2036560.058796888,0.000000000,295878.139497768,8.266283505
113.000000000,2029328.680588019,0.000000000,298082.853447158,8.356273056
114.000000000,2022094.915635497,0.000000000,300279.723723259,8.446656666
115.000000000,2014858.772447131,0.000000000,302468.747742275,8.537438210
116.000000000,2007620.259533530,0.000000000,304649.922929641,8.628621608
117.000000000,2000379.385408088,0.000000000,306823.246720023,8.720210833
118.000000000,1993136.158586974,0.000000000,308988.716557324,8.812209909
119.000000000,1985890.587589127,0.000000000,311146.329894678,8.904622910
120.000000000,1978642.680936245,0.000000000,313296.084194463,8.997453963
121.000000000,1971392.447152767,0.000000000,315437.976928301,9.090707246
122.000000000,1964139.894765872,0.000000000,317572.005577058,9.184386994
123.000000000,1956885.032305470,0.000000000,319698.167630851,9.278497495
124.000000000,1949627.868304181,0.000000000,321816.460589047,9.373043093
125.000000000,1942368.411297336,0.000000000,323926.881960270,9.468028188
126.000000000,1935106.669822960,0.000000000,326029.429262402,9.563457238
127.000000000,1927842.652421771,0.000000000,328124.100022584,9.659334758
128.000000000,1920576.367637156,0.000000000,330210.891777221,9.755665322
129.000000000,1913307.824015172,0.000000000,332289.802071989,9.852453567
130.000000000,1906037.030104536,0.000000000,334360.828461827,9.949704187
131.000000000,1898763.994456607,0.000000000,336423.968510951,10.047421940
132.000000000,1891488.725625382,0.000000000,338479.219792849,10.145611647
133.000000000,1884211.232167484,0.000000000,340526.579890292,10.244278192
134.000000000,1876931.522642153,0.000000000,342566.046395329,10.343426525
135.000000000,1869649.605611236,0.000000000,344597.616909291,10.443061661
136.000000000,1862365.489639177,0.000000000,346621.289042799,10.543188682
137.000000000,1855079.183293001,0.000000000,348637.060415761,10.643812739
138.000000000,1847790.695142318,0.000000000,350644.928657380,10.744939050
139.000000000,1840500.033759297,0.000000000,352644.891406151,10.846572907
140.000000000,1833207.207718665,0.000000000,354636.946309868,10.948719669
141.000000000,1825912.225597694,0.000000000,356621.091025629,11.051384770
142.000000000,1818615.095976196,0.000000000,358597.323219829,11.154573718
143.000000000,1811315.827436503,0.000000000,360565.640568174,11.258292094
144.000000000,1804014.428563464,0.000000000,362526.040755678,11.362545557
145.000000000,1796710.907944439,0.000000000,364478.521476665,11.467339843
146.000000000,1789405.274169277,0.000000000,366423.080434772,11.572680765
147.000000000,1782097.535830315,0.000000000,368359.715342958,11.678574217
148.000000000,1774787.701522364,0.000000000,370288.423923498,11.785026174
149.000000000,1767475.779842700,0.000000000,372209.203907991,11.892042694
150.000000000,1760161.779391057,0.000000000,374122.053037358,11.999629919
151.000000000,1752845.708769612,0.000000000,376026.969061852,12.107794073
152.000000000,1745527.576582974,0.000000000,377923.949741052,12.216541471
153.000000000,1738207.391438182,0.000000000,379812.992843875,12.325878514
154.000000000,1730885.161944687,0.000000000,381694.096148567,12.435811692
155.000000000,1723560.896714342,0.000000000,383567.257442719,12.546347586
156.000000000,1716234.604361396,0.000000000,385432.474523259,12.657492870
157.000000000,1708906.293502486,0.000000000,387289.745196457,12.769254313
158.000000000,1701575.972756617,0.000000000,389139.067277933,12.881638776
159.000000000,1694243.650745160,0.000000000,390980.438592655,12.994653221
160.000000000,1686909.336091844,0.000000000,392813.856974937,13.108304706
161.000000000,1679573.037422734,0.000000000,394639.320268453,13.222600392
162.000000000,1672234.763366235,0.000000000,396456.826326229,13.337547539
163.000000000,1664894.522553071,0.000000000,398266.373010651,13.453153512
164.000000000,1657552.323616279,0.000000000,400067.958193469,13.569425783
165.000000000,1650208.175191205,0.000000000,401861.579755791,13.686371928
166.000000000,1642862.085915481,0.000000000,403647.235588096,13.803999636
167.000000000,1635514.064429024,0.000000000,405424.923590230,13.922316703
168.000000000,1628164.119374026,0.000000000,407194.641671409,14.041331039
169.000000000,1620812.259394937,0.000000000,408956.387750225,14.161050671
170.000000000,1613458.493138463,0.000000000,410710.159754644,14.281483740
171.000000000,1606102.829253547,0.000000000,412455.955622013,14.402638506
172.000000000,1598745.276391372,0.000000000,414193.773299056,14.524523349
173.000000000,1591385.843205335,0.000000000,415923.610741884,14.647146773
174.000000000,1584024.538351047,0.000000000,417645.465915991,14.770517405
175.000000000,1576661.370486323,0.000000000,419359.336796263,14.894644002
176.000000000,1569296.348271166,0.000000000,421065.221366973,15.019535445
177.000000000,1561929.480367760,0.000000000,422763.117621787,15.145200750
178.000000000,1554560.775440461,0.000000000,424453.023563768,15.271649066
179.000000000,1547190.242155783,0.000000000,426134.937205376,15.398889675
180.000000000,1539817.889182396,0.000000000,427808.856568471,15.526932000
181.000000000,1532443.725191105,0.000000000,429474.779684313,15.655785603
182.000000000,1525067.758854846,0.000000000,431132.704593572,15.785460188
183.000000000,1517689.998848678,0.000000000,432782.629346319,15.915965605
184.000000000,1510310.453849764,0.000000000,434424.552002036,16.047311853
185.000000000,1502929.132537372,0.000000000,436058.470629620,16.179509078
186.000000000,1495546.043592853,0.000000000,437684.383307378,16.312567582
187.000000000,1488161.195699644,0.000000000,439302.288123032,16.446497820
188.000000000,1480774.597543246,0.000000000,440912.183173725,16.581310406
189.000000000,1473386.257811219,0.000000000,442514.066566022,16.717016116
190.000000000,1465996.185193174,0.000000000,444107.936415906,16.853625887
191.000000000,1458604.388380757,0.000000000,445693.790848787,16.991150824
192.000000000,1451210.876067643,0.000000000,447271.627999502,17.129602201
193.000000000,1443815.656949525,0.000000000,448841.446012320,17.268991464
194.000000000,1436418.739724101,0.000000000,450403.243040938,17.409330234
195.000000000,1429020.133091072,0.000000000,451957.017248487,17.550630311
196.000000000,1421619.845752120,0.000000000,453502.766807537,17.692903674
197.000000000,1414217.886410906,0.000000000,455040.489900091,17.836162490
198.000000000,1406814.263773059,0.000000000,456570.184717596,17.980419109
199.000000000,1399408.986546161,0.000000000,458091.849460940,18.125686076
200.000000000,1392002.063439743,0.000000000,459605.482340457,18.271976127
201.000000000,1384593.503165267,0.000000000,461111.081575924,18.419302196
202.000000000,1377183.314436130,0.000000000,462608.645396568,18.567677419
203.000000000,1369771.505967634,0.000000000,464098.172041069,18.717115135
204.000000000,1362358.086476989,0.000000000,465579.659757557,18.867628891
205.000000000,1354943.064683306,0.000000000,467053.106803618,19.019232445
206.000000000,1347526.449307572,0.000000000,468518.511446294,19.171939771
207.000000000,1340108.249072653,0.000000000,469975.871962087,19.325765061
208.000000000,1332688.472703277,0.000000000,471425.186636957,19.480722729
209.000000000,1325267.128926025,0.000000000,472866.453766334,19.636827414
210.000000000,1317844.226469327,0.000000000,474299.671655103,19.794093988
211.000000000,1310419.774063440,0.000000000,475724.838617624,19.952537554
212.000000000,1302993.780440444,0.000000000,477141.952977722,20.112173456
213.000000000,1295566.254334237,0.000000000,478551.013068693,20.273017276
214.000000000,1288137.204480516,0.000000000,479952.017233307,20.435084846
215.000000000,1280706.639616769,0.000000000,481344.963823809,20.598392245
216.000000000,1273274.568482265,0.000000000,482729.851201921,20.762955809
217.000000000,1265840.999818051,0.000000000,484106.677738840,20.928792130
218.000000000,1258405.942366929,0.000000000,485475.441815248,21.095918067
219.000000000,1250969.404873453,0.000000000,486836.141821308,21.264350743
220.000000000,1243531.396083921,0.000000000,488188.776156666,21.434107555
221.000000000,1236091.924746358,0.000000000,489533.343230455,21.605206174
222.000000000,1228650.999610509,0.000000000,490869.841461298,21.777664556
223.000000000,1221208.629427832,0.000000000,492198.269277304,21.951500939
224.000000000,1213764.822951480,0.000000000,493518.625116080,22.126733853
225.000000000,1206319.588936301,0.000000000,494830.907424720,22.303382124
226.000000000,1198872.936138817,0.000000000,496135.114659816,22.481464877
227.000000000,1191424.873317220,0.000000000,497431.245287459,22.661001542
228.000000000,1183975.409231364,0.000000000,498719.297783238,22.842011860
229.000000000,1176524.552642745,0.000000000,499999.270632242,23.024515884
230.000000000,1169072.312314501,0.000000000,501271.162329061,23.208533989
231.000000000,1161618.697011395,0.000000000,502534.971377795,23.394086876
232.000000000,1154163.715499809,0.000000000,503790.696292046,23.581195573
233.000000000,1146707.376547733,0.000000000,505038.335594924,23.769881447
234.000000000,1139249.688924747,0.000000000,506277.887819051,23.960166201
235.000000000,1131790.661402026,0.000000000,507509.351506558,24.152071887
236.000000000,1124330.302752317,0.000000000,508732.725209089,24.345620907
237.000000000,1116868.621749930,0.000000000,509948.007487806,24.540836019
238.000000000,1109405.627170733,0.000000000,511155.196913385,24.737740344
239.000000000,1101941.327792138,0.000000000,512354.292066020,24.936357369
240.000000000,1094475.732393094,0.000000000,513545.291535426,25.136710954
241.000000000,1087008.849754072,0.000000000,514728.193920839,25.338825335
242.000000000,1079540.688657055,0.000000000,515902.997831017,25.542725134
243.000000000,1072071.257885535,0.000000000,517069.701884245,25.748435361
244.000000000,1064600.566224494,0.000000000,518228.304708336,25.955981420
245.000000000,1057128.622460395,0.000000000,519378.804940624,26.165389115
246.000000000,1049655.435381176,0.000000000,520521.201227981,26.376684654
247.000000000,1042181.013776240,0.000000000,521655.492226804,26.589894658
248.000000000,1034705.366436437,0.000000000,522781.676603027,26.805046162
249.000000000,1027228.502154060,0.000000000,523899.753032115,27.022166622
250.000000000,1019750.429722837,0.000000000,525009.720199072,27.241283924
251.000000000,1012271.157937911,0.000000000,526111.576798438,27.462426382
