time_s,sat_x_m,sat_y_m,sat_z_m,elevation_deg
699.800000000,-2331266.060447533,0.000000000,198630.092737752,4.869991559
699.900000000,-2331978.518455401,0.000000000,198377.229955861,4.862342804
700.000000000,-2332690.949036290,0.000000000,198124.289909895,4.854696720
700.100000000,-2333403.352181822,0.000000000,197871.272602824,4.847053305
700.200000000,-2334115.727883615,0.000000000,197618.178037626,4.839412556
700.300000000,-2334828.076133295,0.000000000,197365.006217278,4.831774472
700.400000000,-2335540.396922482,0.000000000,197111.757144757,4.824139050
700.500000000,-2336252.690242797,0.000000000,196858.430823041,4.816506288
700.600000000,-2336964.956085863,0.000000000,196605.027255110,4.808876183
700.700000000,-2337677.194443305,0.000000000,196351.546443945,4.801248732
700.800000000,-2338389.405306745,0.000000000,196097.988392526,4.793623935
700.900000000,-2339101.588667803,0.000000000,195844.353103837,4.786001788
701.000000000,-2339813.744518110,0.000000000,195590.640580859,4.778382290
701.100000000,-2340525.872849285,0.000000000,195336.850826577,4.770765437
701.200000000,-2341237.973652952,0.000000000,195082.983843976,4.763151227
701.300000000,-2341950.046920739,0.000000000,194829.039636042,4.755539659
701.400000000,-2342662.092644270,0.000000000,194575.018205760,4.747930730
701.500000000,-2343374.110815170,0.000000000,194320.919556119,4.740324438
701.600000000,-2344086.101425061,0.000000000,194066.743690110,4.732720780
701.700000000,-2344798.064465578,0.000000000,193812.490610717,4.725119754
701.800000000,-2345509.999928341,0.000000000,193558.160320934,4.717521358
701.900000000,-2346221.907804976,0.000000000,193303.752823750,4.709925589
702.000000000,-2346933.788087113,0.000000000,193049.268122161,4.702332446
702.100000000,-2347645.640766380,0.000000000,192794.706219155,4.694741925
702.200000000,-2348357.465834404,0.000000000,192540.067117730,4.687154026
702.300000000,-2349069.263282808,0.000000000,192285.350820880,4.679568744
702.400000000,-2349781.033103229,0.000000000,192030.557331599,4.671986079
702.500000000,-2350492.775287291,0.000000000,191775.686652885,4.664406028
702.600000000,-2351204.489826621,0.000000000,191520.738787736,4.656828589
702.700000000,-2351916.176712852,0.000000000,191265.713739150,4.649253759
702.800000000,-2352627.835937614,0.000000000,191010.611510126,4.641681536
702.900000000,-2353339.467492535,0.000000000,190755.432103665,4.634111918
703.000000000,-2354051.071369242,0.000000000,190500.175522768,4.626544902
703.100000000,-2354762.647559374,0.000000000,190244.841770438,4.618980487
703.200000000,-2355474.196054556,0.000000000,189989.430849675,4.611418671
703.300000000,-2356185.716846420,0.000000000,189733.942763487,4.603859450
703.400000000,-2356897.209926598,0.000000000,189478.377514875,4.596302822
703.500000000,-2357608.675286724,0.000000000,189222.735106848,4.588748787
703.600000000,-2358320.112918427,0.000000000,188967.015542412,4.581197340
703.700000000,-2359031.522813341,0.000000000,188711.218824574,4.573648480
703.800000000,-2359742.904963101,0.000000000,188455.344956341,4.566102205
703.900000000,-2360454.259359338,0.000000000,188199.393940724,4.558558513
704.000000000,-2361165.585993685,0.000000000,187943.365780734,4.551017400
704.100000000,-2361876.884857777,0.000000000,187687.260479381,4.543478866
704.200000000,-2362588.155943248,0.000000000,187431.078039677,4.535942908
704.300000000,-2363299.399241733,0.000000000,187174.818464637,4.528409523
704.400000000,-2364010.614744865,0.000000000,186918.481757272,4.520878710
704.500000000,-2364721.802444284,0.000000000,186662.067920598,4.513350466
704.600000000,-2365432.962331621,0.000000000,186405.576957632,4.505824788
